BlockGroupID,total_reg,party_npp,party_dem,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_30,eth2_10,eth2_23,eth2_34,eth2_66,eth2_93,eth2_35,eth2_21,eth2_14,eth2_12,eth2_unk
330130405023,1013,446,275,292,0,0,909,19,4,5,11,65,909,19,3,4,0,0,0,4,4,0,1,0,65
330130410011,487,173,161,153,0,0,421,5,2,4,5,50,421,5,0,0,2,0,0,2,2,0,1,1,50
330130410012,1195,396,436,363,0,0,1050,9,0,13,20,103,1050,9,10,4,5,2,0,0,2,2,1,0,103
330130410021,563,197,219,147,0,0,500,3,0,9,5,46,500,3,1,3,2,2,0,0,0,2,0,2,46
330130410022,1574,558,646,370,0,0,1306,35,23,19,20,171,1306,32,5,5,5,10,3,23,1,4,2,2,171
330130415001,750,345,138,267,0,0,665,14,0,3,4,64,665,13,1,1,0,1,1,0,2,2,0,0,64
330130415002,843,375,178,290,0,0,747,14,0,5,5,72,747,11,1,2,0,0,3,0,0,3,0,0,72
330130415003,1083,475,349,259,0,0,950,21,0,7,11,94,950,19,0,1,1,3,2,0,1,0,4,1,94
330130425001,766,260,321,185,0,0,663,17,0,5,5,76,663,17,2,4,0,2,0,0,0,0,0,1,76
330130425002,1200,473,354,373,0,0,1070,14,0,5,15,96,1070,14,5,0,4,2,0,0,0,0,0,1,96
330130425003,1125,515,241,369,0,0,1009,16,2,9,14,75,1009,14,3,3,1,4,2,2,3,3,2,0,75
330130430011,954,349,235,370,0,0,845,25,0,2,7,75,845,22,0,1,0,0,3,0,1,0,0,1,75
330130430012,690,331,163,196,0,0,591,20,0,2,9,68,591,17,2,0,0,2,3,0,0,1,1,0,68
330130430013,920,338,284,298,0,0,817,12,2,8,11,70,817,10,0,2,2,5,2,2,0,1,3,0,70
330130430021,561,195,151,215,0,0,509,5,0,0,0,47,509,5,0,0,0,0,0,0,0,0,0,0,47
330130430022,680,283,176,221,0,0,599,17,0,1,9,54,599,17,1,1,0,0,0,0,0,0,0,0,54
330130430023,731,299,201,231,0,0,652,9,0,4,7,59,652,9,1,2,0,1,0,0,1,0,0,0,59
330130430024,544,237,134,173,0,0,461,7,1,3,16,56,461,7,7,2,0,1,0,1,0,1,0,0,56
330130430025,556,206,164,186,0,0,496,13,1,0,2,44,496,12,0,0,0,0,1,1,0,0,0,0,44
330130440001,1289,561,286,442,0,0,1168,19,1,2,10,89,1168,17,4,0,1,2,2,1,2,0,1,0,89
330130440002,1312,553,318,441,0,0,1187,22,0,3,19,81,1187,19,5,0,1,2,3,0,1,0,0,2,81
330130440003,859,351,254,254,0,0,752,15,0,5,13,74,752,15,6,1,3,1,0,0,4,1,0,0,74
330130441001,1107,391,398,318,0,0,949,15,3,18,20,102,949,13,12,2,9,2,2,3,1,0,5,1,102
330130441002,943,299,394,250,0,0,796,11,3,47,8,78,796,11,3,12,24,1,0,3,0,0,5,3,78
330130441003,459,150,186,123,0,0,349,22,8,16,23,41,349,20,13,7,6,0,2,8,0,0,1,1,41
330130442001,1162,396,319,447,0,0,965,31,0,42,33,91,965,30,10,9,30,14,1,0,2,0,2,1,91
330130442002,1438,494,348,596,0,0,1234,52,0,21,32,99,1234,47,14,6,6,2,5,0,4,2,2,4,99
330130442003,1664,637,555,472,0,0,1324,39,13,78,29,181,1324,34,10,16,50,4,5,13,5,6,2,2,181
330130442004,723,255,190,278,0,0,601,15,2,11,16,78,601,14,6,1,6,4,1,2,1,2,2,0,78
330130443001,707,300,240,167,0,0,607,8,2,3,9,78,607,8,3,2,0,5,0,2,0,0,1,0,78
330130443002,936,421,305,210,0,0,792,30,7,15,23,69,792,29,10,3,10,5,1,7,1,0,0,0,69
330130443003,1450,636,458,356,0,0,1229,29,3,24,21,144,1229,27,7,4,12,1,2,3,0,1,2,1,144
330019651001,874,330,217,327,0,0,767,9,1,4,13,80,767,9,2,0,2,6,0,1,3,0,1,0,80
330019651002,907,312,241,354,0,0,829,11,2,4,3,58,829,11,2,1,0,0,0,2,1,2,0,1,58
330019651003,906,317,273,316,0,0,782,21,0,5,18,80,782,20,11,0,3,3,1,0,0,0,1,1,80
330019652001,1180,521,258,401,0,0,1026,22,0,6,7,119,1026,22,3,2,4,2,0,0,0,0,0,0,119
330019652002,777,319,187,271,0,0,687,12,0,2,11,65,687,12,2,2,0,4,0,0,3,0,0,0,65
330019652003,564,233,148,183,0,0,487,14,2,9,3,49,487,13,1,3,1,0,1,2,0,1,1,3,49
330019653001,926,388,212,326,0,0,820,7,0,3,13,83,820,7,4,0,0,2,0,0,6,1,1,1,83
330019653002,1197,506,241,450,0,0,1052,17,0,11,11,106,1052,15,5,5,0,1,2,0,3,3,2,1,106
330019653003,956,364,246,346,0,0,843,7,0,9,11,86,843,7,3,2,0,4,0,0,0,3,2,2,86
330019654001,755,262,179,314,0,0,666,10,0,3,12,64,666,9,4,3,0,2,1,0,4,0,0,0,64
330019654002,1670,571,463,636,0,0,1482,18,2,15,17,136,1482,18,8,6,5,6,0,2,1,0,3,1,136
330019655981,848,304,269,275,0,0,746,23,0,5,7,67,746,23,1,2,0,2,0,0,4,0,2,0,67
330019655982,1024,439,283,302,0,0,904,10,0,12,15,83,904,10,5,1,5,3,0,0,2,0,2,3,83
330019655983,779,293,202,284,0,0,684,14,0,17,6,58,684,12,1,1,5,2,2,0,2,5,3,3,58
330019656001,922,345,228,349,0,0,814,6,0,3,9,90,814,6,5,2,1,2,0,0,1,0,0,0,90
330019656002,1241,454,259,528,0,0,1145,12,1,2,8,73,1145,9,1,0,0,2,3,1,2,0,1,1,73
330019656003,776,294,196,286,0,0,671,12,1,3,13,76,671,10,4,1,1,1,2,1,4,0,1,0,76
330019657001,1580,654,389,537,0,0,1364,30,3,6,11,166,1364,27,2,3,0,5,3,3,0,2,1,0,166
330019657002,1237,460,299,478,0,0,1089,28,0,10,9,101,1089,26,0,2,0,5,2,0,1,3,2,3,101
330019657003,893,325,203,365,0,0,814,15,1,4,13,46,814,12,2,1,0,7,3,1,3,3,0,0,46
330019658011,756,244,203,309,0,0,680,7,1,5,4,59,680,7,2,3,1,0,0,1,1,0,1,0,59
330019658012,987,306,274,407,0,0,871,20,0,17,11,68,871,18,5,7,1,2,2,0,1,6,2,1,68
330019658013,583,207,159,217,0,0,507,14,0,1,5,56,507,12,0,0,0,3,2,0,0,0,1,0,56
330019658021,1373,427,327,619,0,0,1229,27,1,8,5,103,1229,22,1,5,0,3,5,1,0,2,1,0,103
330019658022,559,151,165,243,0,0,508,9,0,2,6,34,508,9,2,1,1,1,0,0,1,0,0,0,34
330019658023,806,251,241,314,0,0,739,7,1,0,10,49,739,7,2,0,0,3,0,1,0,0,0,0,49
330019659001,698,249,202,247,0,0,627,10,0,1,10,50,627,10,2,1,0,0,0,0,2,0,0,0,50
330019659002,329,132,115,82,0,0,281,10,0,3,4,31,281,10,0,0,1,2,0,0,0,0,0,1,31
330019659003,419,197,102,120,0,0,364,9,0,1,0,45,364,9,0,1,0,0,0,0,0,0,0,0,45
330019659004,810,316,197,297,0,0,718,20,1,4,9,58,718,18,0,2,0,6,2,1,0,2,0,0,58
330019660001,534,184,158,192,0,0,466,12,0,5,6,45,466,9,4,0,2,0,3,0,0,0,1,1,45
330019660002,373,132,113,128,0,0,331,5,0,3,3,31,331,5,0,1,0,1,0,0,1,0,0,1,31
330019660003,633,228,226,179,0,0,554,16,1,4,10,48,554,15,6,0,1,3,1,1,0,0,2,0,48
330019660004,825,295,246,284,0,0,706,18,0,7,9,85,706,16,4,3,3,1,2,0,0,0,1,0,85
330019660005,799,285,236,278,0,0,676,16,1,17,15,74,676,16,7,7,7,5,0,1,0,1,0,1,74
330019661001,549,203,145,201,0,0,468,11,1,8,7,54,468,10,3,4,1,0,1,1,2,1,0,1,54
330019661002,1070,366,299,405,0,0,930,17,1,4,15,103,930,17,6,2,0,1,0,1,5,1,0,1,103
330019661003,617,175,190,252,0,0,558,6,1,0,4,48,558,6,0,0,0,3,0,1,0,0,0,0,48
330019661004,504,196,116,192,0,0,438,7,1,3,13,42,438,6,6,2,1,3,1,1,1,0,0,0,42
330019661005,658,267,141,250,0,0,592,9,0,2,11,44,592,9,3,0,2,6,0,0,1,0,0,0,44
330019662001,1158,427,224,507,0,0,1012,23,3,7,15,98,1012,22,3,0,3,1,1,2,5,1,2,1,98
330019662002,1230,473,320,437,0,0,1099,20,0,7,7,97,1099,19,0,2,1,0,1,0,1,1,1,0,97
330019664011,1244,521,250,473,0,0,1086,16,0,2,28,112,1086,15,12,0,0,8,1,0,1,2,0,0,112
330019664031,844,332,198,314,0,0,758,20,0,3,11,52,758,17,4,1,1,0,3,0,1,0,0,0,52
330019664032,1100,422,263,415,0,0,960,23,0,14,14,89,960,19,4,4,8,5,4,0,0,0,1,1,89
330019664033,1202,524,268,410,0,0,1028,36,0,9,10,119,1028,33,5,4,4,3,3,0,1,1,0,0,119
330019664041,701,246,175,280,0,0,635,10,0,1,4,51,635,8,0,0,1,1,2,0,0,0,0,0,51
330019664042,1194,423,370,401,0,0,1065,13,1,8,12,95,1065,12,5,1,3,1,1,1,4,0,1,3,95
330019665011,1244,415,264,565,0,0,1115,8,1,3,22,95,1115,8,3,2,0,5,0,1,5,1,0,0,95
330019665012,1117,426,230,461,0,0,975,10,0,6,20,106,975,8,1,2,1,8,2,0,1,3,0,0,106
330019665021,1065,389,231,445,0,0,954,24,0,6,8,73,954,23,3,1,0,0,1,0,2,1,4,0,73
330019665022,621,236,93,292,0,0,544,8,4,4,7,54,544,8,0,0,1,2,0,4,2,0,3,0,54
330019665023,516,195,92,229,0,0,457,3,0,2,5,49,457,3,0,0,2,0,0,0,3,0,0,0,49
330199751001,1192,452,453,287,0,0,1060,15,1,7,12,97,1060,14,2,2,1,6,1,1,0,2,1,0,97
330199751002,763,321,287,155,0,0,681,12,0,8,1,61,681,12,1,1,1,0,0,0,0,0,1,5,61
330199751003,964,411,363,190,0,0,858,15,0,10,8,73,858,15,2,3,4,2,0,0,0,1,2,0,73
330199752001,936,394,240,302,0,0,821,22,3,4,12,74,821,21,2,0,1,7,1,3,2,1,1,1,74
330199752002,674,331,135,208,0,0,593,6,0,5,7,63,593,6,2,2,0,5,0,0,0,0,2,1,63
330199752003,1806,649,806,351,0,0,1547,45,1,32,20,161,1547,43,4,18,6,10,2,1,0,1,3,4,161
330199752004,704,296,232,176,0,0,608,11,0,11,9,65,608,11,1,5,1,4,0,0,0,3,0,2,65
330199753001,789,332,183,274,0,0,691,13,0,4,8,73,691,12,1,4,0,3,1,0,1,0,0,0,73
330199753002,904,424,205,275,0,0,825,10,0,7,6,56,825,10,2,0,1,1,0,0,2,0,0,6,56
330199753003,594,283,137,174,0,0,527,9,0,8,6,44,527,9,0,4,0,5,0,0,0,1,2,1,44
330199753004,570,263,141,166,0,0,481,5,1,5,6,72,481,5,0,3,1,5,0,1,1,1,0,0,72
330199754011,853,341,228,284,0,0,761,6,0,3,12,71,761,6,1,0,0,7,0,0,1,2,1,0,71
330199754012,466,192,125,149,0,0,408,5,0,2,9,42,408,4,2,1,0,0,1,0,0,0,0,1,42
330199754013,645,253,175,217,0,0,580,11,0,3,6,45,580,11,2,0,1,2,0,0,0,2,0,0,45
330199754021,949,340,228,381,0,0,855,18,0,6,1,69,855,18,1,0,0,0,0,0,0,1,0,5,69
330199754022,589,227,144,218,0,0,527,5,0,7,6,44,527,5,2,1,0,1,0,0,1,1,0,4,44
330199754023,659,287,158,214,0,0,586,4,0,3,11,55,586,4,2,1,1,3,0,0,1,1,0,0,55
330199755001,766,365,156,245,0,0,679,13,0,2,6,66,679,12,1,0,0,2,1,0,1,0,0,1,66
330199755002,517,239,98,180,0,0,476,7,0,1,1,32,476,5,0,0,0,1,2,0,0,1,0,0,32
330199755003,868,386,187,295,0,0,756,23,0,1,18,70,756,15,6,0,0,5,8,0,1,0,1,0,70
330199756001,1020,429,244,347,0,0,909,19,0,5,12,75,909,19,0,2,0,3,0,0,4,2,0,1,75
330199756002,622,276,190,156,0,0,536,21,0,2,1,62,536,20,0,1,0,1,1,0,0,0,1,0,62
330199756003,404,157,108,139,0,0,364,6,0,1,0,33,364,5,0,1,0,0,1,0,0,0,0,0,33
330199757001,1371,580,413,378,0,0,1222,18,4,3,14,110,1222,18,5,1,1,4,0,4,1,0,1,0,110
330199757002,613,232,192,189,0,0,537,9,0,1,11,55,537,8,0,0,0,4,1,0,0,0,1,0,55
330199757003,638,253,194,191,0,0,550,10,0,2,9,67,550,10,0,2,0,1,0,0,6,0,0,0,67
330199757004,545,191,213,141,0,0,472,7,0,0,12,54,472,7,0,0,0,3,0,0,0,0,0,0,54
330199758001,500,193,161,146,0,0,446,7,0,6,6,35,446,4,1,0,6,1,3,0,2,0,0,0,35
330199758002,599,222,218,159,0,0,522,11,0,1,9,56,522,10,0,0,1,6,1,0,0,0,0,0,56
330199758003,525,153,194,178,0,0,467,12,1,5,4,36,467,12,0,2,2,2,0,1,0,0,0,0,36
330199758004,450,165,150,135,0,0,407,4,0,1,10,28,407,4,2,0,0,6,0,0,0,0,1,0,28
330199758005,542,184,196,162,0,0,486,10,0,0,7,39,486,10,3,0,0,3,0,0,1,0,0,0,39
330199759011,740,284,238,218,0,0,652,9,1,1,9,68,652,9,4,1,0,4,0,1,0,0,0,0,68
330199759012,994,357,311,326,0,0,901,12,0,6,11,64,901,11,3,4,0,5,1,0,1,0,2,0,64
330199759013,320,127,120,73,0,0,274,8,0,2,1,35,274,8,0,0,1,0,0,0,0,1,0,0,35
330199759014,310,126,108,76,0,0,279,5,0,3,2,21,279,5,0,2,0,1,0,0,1,0,0,0,21
330199759021,275,102,100,73,0,0,233,8,2,2,7,23,233,7,0,1,1,6,1,2,0,0,0,0,23
330199759022,483,190,164,129,0,0,427,10,0,4,1,41,427,8,0,0,2,1,2,0,0,0,1,1,41
330199759023,514,172,181,161,0,0,449,8,0,3,6,48,449,8,3,0,2,1,0,0,1,0,0,0,48
330199759024,456,128,180,148,0,0,392,7,0,6,14,37,392,7,6,2,1,5,0,0,3,1,2,0,37
330099601011,887,319,256,312,0,0,769,29,0,6,11,72,769,28,1,4,2,1,1,0,4,0,0,0,72
330099601012,861,263,234,364,0,0,737,18,0,9,16,81,737,15,3,2,1,6,3,0,5,0,6,0,81
330099601021,663,209,224,230,0,0,597,18,0,5,6,37,597,15,1,0,3,2,3,0,0,0,2,0,37
330099601022,520,167,195,158,0,0,461,18,0,3,5,33,461,16,1,0,0,1,2,0,0,1,1,1,33
330099601023,754,262,186,306,0,0,683,15,0,1,2,53,683,14,0,1,0,1,1,0,1,0,0,0,53
330099602001,958,348,383,227,0,0,821,28,0,7,15,87,821,25,4,2,2,2,3,0,0,0,0,2,87
330099602002,1012,417,332,263,0,0,847,17,0,14,19,115,847,14,7,9,3,8,3,0,1,1,1,0,115
330099602003,703,297,229,177,0,0,608,9,0,14,9,63,608,9,4,6,7,3,0,0,0,0,1,0,63
330099602004,718,326,269,123,0,0,653,10,0,7,2,46,653,8,0,3,2,1,2,0,0,2,0,0,46
330099603001,354,141,93,120,0,0,310,6,0,3,2,33,310,6,1,1,0,0,0,0,0,0,1,1,33
330099603002,614,240,170,204,0,0,532,13,0,3,5,61,532,13,1,1,1,3,0,0,0,1,0,0,61
330099603003,1056,413,242,401,0,0,953,13,0,6,6,78,953,13,0,1,0,3,0,0,3,1,3,1,78
330099603004,195,74,41,80,0,0,171,2,0,2,3,17,171,2,2,0,0,1,0,0,0,0,2,0,17
330099603005,1101,500,280,321,0,0,967,9,0,7,25,93,967,9,4,4,0,9,0,0,4,0,2,1,93
330099604011,1120,502,322,296,0,0,976,14,2,8,13,107,976,13,2,4,2,4,1,2,4,0,1,1,107
330099604012,997,440,299,258,0,0,873,10,0,8,12,94,873,9,2,2,1,4,1,0,5,1,2,2,94
330099604021,470,237,119,114,0,0,397,9,1,5,8,50,397,9,0,3,2,6,0,1,2,0,0,0,50
330099604022,951,506,241,204,0,0,788,27,0,30,14,92,788,26,3,10,13,5,1,0,1,1,3,3,92
330099605001,544,277,122,145,0,0,473,8,7,2,2,52,473,5,0,1,1,0,3,7,0,0,0,0,52
330099605002,718,384,162,172,0,0,640,15,1,4,11,47,640,11,0,2,1,8,4,1,0,0,1,0,47
330099605003,563,262,108,193,0,0,491,15,0,2,9,46,491,11,4,1,0,5,4,0,0,1,0,0,46
330099606001,1314,502,326,486,0,0,1130,16,1,9,11,147,1130,15,5,5,1,1,1,1,3,1,1,1,147
330099606002,829,349,208,272,0,0,734,23,3,2,9,58,734,23,1,2,0,6,0,2,2,0,0,0,58
330099606003,1113,434,289,390,0,0,950,16,1,30,9,107,950,16,5,15,6,0,0,1,0,2,7,0,107
330099607001,710,307,131,272,0,0,624,8,0,2,5,71,624,5,3,2,0,0,3,0,0,0,0,0,71
330099607002,892,341,324,227,0,0,793,17,2,7,2,71,793,17,0,4,0,0,0,2,0,0,1,2,71
330099607003,484,206,130,148,0,0,428,0,0,2,4,50,428,0,1,0,1,3,0,0,0,0,1,0,50
330099608011,1097,397,371,329,0,0,934,24,1,7,23,108,934,24,8,0,4,6,0,1,3,1,2,0,108
330099608012,737,303,222,212,0,0,639,12,1,3,16,66,639,12,5,0,1,6,0,1,0,1,0,1,66
330099608013,848,364,247,237,0,0,741,24,0,4,8,71,741,20,5,1,1,0,4,0,0,0,1,1,71
330099608021,514,206,80,228,0,0,457,5,1,4,2,45,457,5,0,0,2,1,0,1,0,1,1,0,45
330099608022,769,368,186,215,0,0,668,13,0,3,6,79,668,11,0,0,0,3,2,0,1,1,1,1,79
330099609001,879,308,469,102,0,0,730,16,0,9,19,105,730,14,4,0,3,10,2,0,1,1,2,1,105
330099609002,604,229,291,84,0,0,492,5,2,11,9,85,492,5,3,4,1,2,0,2,3,1,2,2,85
330099609003,480,236,92,152,0,0,437,9,0,5,0,29,437,9,0,2,2,0,0,0,0,1,0,0,29
330099609004,729,370,109,250,0,0,645,10,0,3,8,63,645,9,2,3,0,2,1,0,0,0,0,0,63
330099610011,664,276,220,168,0,0,577,14,0,9,11,53,577,13,4,0,6,3,1,0,3,0,2,1,53
330099610012,2131,1265,634,232,0,0,1706,73,7,22,37,286,1706,67,13,6,4,8,6,7,10,5,3,2,286
330099610013,658,277,288,93,0,0,563,12,2,7,9,65,563,11,6,2,4,2,1,2,1,0,0,0,65
330099610021,1430,789,445,196,0,0,1190,45,0,14,10,171,1190,44,3,9,1,2,1,0,1,2,0,2,171
330099610022,2028,856,716,456,0,0,1714,39,1,35,29,210,1714,37,13,12,4,8,2,1,0,6,9,2,210
330099611011,347,184,78,85,0,0,317,3,0,0,2,25,317,3,2,0,0,0,0,0,0,0,0,0,25
330099611012,522,253,134,135,0,0,443,6,1,9,7,56,443,5,2,4,3,2,1,1,0,1,1,0,56
330099611013,603,251,178,174,0,0,533,14,0,6,7,43,533,12,0,2,3,1,2,0,1,0,0,1,43
330099611021,477,189,170,118,0,0,423,5,2,2,2,43,423,5,2,0,0,0,0,2,0,0,1,1,43
330099611022,1147,423,391,333,0,0,999,15,0,12,15,106,999,15,5,9,0,4,0,0,0,1,2,0,106
330099612011,464,190,98,176,0,0,407,8,2,2,1,44,407,8,1,1,0,0,0,2,0,1,0,0,44
330099612012,681,252,192,237,0,0,598,7,0,2,12,62,598,6,2,0,0,0,1,0,4,0,1,1,62
330099612013,931,346,254,331,0,0,843,15,1,22,8,42,843,13,4,16,2,1,2,1,0,2,0,2,42
330099612021,947,372,217,358,0,0,834,11,0,4,6,92,834,11,4,0,1,2,0,0,0,0,2,0,92
330099612022,291,124,64,103,0,0,254,6,0,7,3,21,254,4,1,5,1,0,2,0,1,0,1,0,21
330099613001,1230,542,270,418,0,0,1083,26,0,8,9,104,1083,26,2,1,2,1,0,0,1,3,0,2,104
330099613002,572,276,125,171,0,0,496,6,0,2,8,60,496,4,2,1,0,6,2,0,0,0,1,0,60
330099613003,568,244,153,171,0,0,483,7,0,11,3,64,483,4,3,3,5,0,3,0,0,2,1,0,64
330099614001,946,409,298,239,0,0,832,15,0,11,12,76,832,12,4,4,1,3,3,0,2,2,1,3,76
330099614002,981,472,282,227,0,0,874,17,0,7,9,74,874,15,3,3,3,2,2,0,3,0,0,0,74
330099614003,765,351,263,151,0,0,692,2,0,7,8,56,692,2,2,1,4,1,0,0,0,0,0,2,56
330099615001,665,258,275,132,0,0,571,20,0,2,7,65,571,20,4,0,0,1,0,0,0,0,2,0,65
330099615002,1173,419,453,301,0,0,1069,11,0,6,9,78,1069,10,0,0,3,5,1,0,2,2,1,0,78
330099615003,476,160,209,107,0,0,416,9,0,8,7,36,416,8,0,5,1,2,1,0,3,0,0,2,36
330099615004,944,300,397,247,0,0,815,17,2,6,16,88,815,17,4,1,3,3,0,2,0,1,1,0,88
330099616011,1247,520,620,107,0,0,958,30,0,81,34,144,958,30,6,50,16,8,0,0,7,3,9,2,144
330099616012,1411,605,653,153,0,0,1066,28,3,88,40,186,1066,28,8,35,33,19,0,2,4,5,6,8,186
330099616031,398,153,211,34,0,0,316,8,0,16,6,52,316,8,3,10,3,3,0,0,0,0,2,1,52
330099616032,2390,903,1355,132,0,0,1546,101,26,270,84,363,1546,100,35,137,68,15,1,26,7,12,40,10,363
330099616033,751,329,372,50,0,0,506,48,18,72,22,85,506,48,9,33,18,5,0,18,2,5,8,7,85
330099616041,909,384,483,42,0,0,666,31,3,61,24,124,666,31,7,30,20,12,0,3,0,2,8,0,124
330099616042,2363,1025,1214,124,0,0,1478,114,34,319,80,338,1478,111,38,149,87,24,3,33,4,12,52,9,338
330099616043,871,319,512,40,0,0,615,42,5,59,31,119,615,42,14,26,13,7,0,5,1,3,10,4,119
330099617011,648,195,284,169,0,0,535,12,2,27,11,61,535,12,6,10,11,3,0,2,0,0,3,2,61
330099617012,699,238,349,112,0,0,549,22,5,35,23,65,549,22,8,11,10,2,0,5,2,2,9,0,65
330099617013,894,346,406,142,0,0,633,41,7,64,31,118,633,40,14,29,23,6,1,7,1,0,9,2,118
330099617014,710,267,341,102,0,0,528,24,4,51,19,84,528,24,11,27,12,6,0,4,0,2,3,2,84
330099617021,1425,503,668,254,0,0,1128,51,4,66,38,138,1128,50,14,33,18,8,1,4,0,5,6,4,138
330099617022,848,322,386,140,0,0,670,30,5,27,14,102,670,29,6,5,12,3,1,5,1,0,6,4,102
330099618011,372,118,163,91,0,0,337,8,0,3,0,24,337,8,0,1,1,0,0,0,0,1,0,0,24
330099618012,1155,400,530,225,0,0,974,25,2,17,27,110,974,24,7,5,7,9,1,2,0,0,0,3,110
330099618021,1042,325,550,167,0,0,862,18,4,29,22,107,862,18,7,10,8,8,0,4,2,3,4,2,107
330099618022,909,305,476,128,0,0,719,21,0,31,16,122,719,19,7,9,6,5,2,0,2,3,7,1,122
330099618023,427,137,236,54,0,0,355,15,0,18,2,37,355,13,1,7,6,1,2,0,0,1,2,1,37
