BlockGroupID,total_reg,party_dem,party_npp,party_rep,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_64,eth2_93,eth2_66,eth2_10,eth2_30,eth2_35,eth2_34,eth2_23,eth2_21,eth2_14,eth2_unk
440070001011,698,444,213,41,0,0,265,253,94,9,9,68,265,240,94,13,5,4,3,1,1,1,2,68
440070001012,447,293,140,14,0,0,121,204,61,9,8,44,121,181,61,23,4,1,2,0,2,3,0,44
440070001013,752,477,239,36,0,0,227,344,89,21,6,65,227,324,88,20,3,3,2,1,1,1,1,65
440070001014,773,518,209,46,0,0,159,434,84,20,6,70,159,416,84,18,3,5,0,1,6,2,1,70
440070001021,745,481,230,34,0,0,169,420,64,27,7,58,169,414,64,6,8,3,0,0,5,2,4,58
440070001022,869,623,213,33,0,0,211,455,139,15,8,41,211,443,139,12,6,2,0,0,2,1,5,41
440070001023,1091,763,288,40,0,0,187,589,199,33,13,70,187,579,199,10,11,0,1,8,3,6,1,70
440070001024,986,658,281,47,0,0,287,449,61,98,16,75,287,446,60,3,29,4,2,7,4,7,5,75
440070002001,943,613,278,52,0,0,237,537,66,19,10,74,237,526,66,11,6,3,0,6,4,2,1,74
440070002002,689,454,208,27,0,0,164,330,115,24,11,45,164,324,115,6,9,5,2,2,3,3,2,45
440070002003,702,477,207,18,0,0,124,447,58,24,8,41,124,439,58,8,11,5,0,3,5,3,1,41
440070002004,735,483,222,30,0,0,111,467,56,67,5,29,111,465,56,2,38,2,0,0,1,5,2,29
440070002005,1084,740,288,56,0,0,174,703,103,54,7,43,174,697,102,6,24,4,1,2,3,7,2,43
440070003011,877,560,282,35,0,0,193,415,123,59,7,80,193,406,123,9,11,2,0,5,10,11,2,80
440070003012,583,360,191,32,0,0,91,416,50,3,1,22,91,416,50,0,2,1,0,0,0,0,0,22
440070003021,466,284,156,26,0,0,101,232,84,11,4,34,101,225,84,7,4,3,0,0,1,0,1,34
440070003022,777,490,248,39,0,0,172,435,94,26,9,41,172,421,92,14,13,3,0,2,2,2,2,41
440070003023,558,340,187,31,0,0,168,221,76,45,5,43,168,215,76,6,21,2,0,3,2,4,3,43
440070003024,1053,648,356,49,0,0,213,626,92,22,21,79,213,622,92,4,7,16,0,2,1,1,0,79
440070004001,669,432,215,22,0,0,102,264,248,25,1,29,102,260,248,4,12,1,0,0,3,2,2,29
440070004002,536,321,188,27,0,0,94,337,62,11,8,24,94,335,62,2,7,5,0,1,3,0,0,24
440070004003,486,311,150,25,0,0,75,334,40,22,1,14,75,333,40,1,9,1,0,0,3,5,0,14
440070004004,697,425,244,28,0,0,113,469,69,8,6,32,113,466,69,3,5,4,0,0,1,0,0,32
440070005001,856,571,256,29,0,0,126,421,246,19,8,36,126,414,245,7,10,2,0,3,0,2,1,36
440070005002,450,307,123,20,0,0,75,300,38,10,5,22,75,297,38,3,3,1,1,2,0,2,0,22
440070005003,751,505,222,24,0,0,72,501,137,2,11,28,72,495,137,6,0,8,0,1,0,0,0,28
440070006001,357,216,117,24,0,0,188,70,32,14,9,44,188,68,32,2,6,1,3,4,3,0,4,44
440070006002,866,557,266,43,0,0,129,481,192,17,8,39,129,477,192,4,8,3,0,2,0,1,1,39
440070007001,408,285,115,8,0,0,66,222,106,4,3,7,66,219,106,3,3,2,1,0,0,0,0,7
440070007002,962,585,336,41,0,0,210,301,360,17,10,64,210,297,359,4,4,5,1,0,2,5,2,64
440070007003,871,469,348,54,0,0,335,271,159,19,22,65,335,264,159,7,6,12,1,2,2,4,3,65
440070008001,1175,588,463,124,0,0,714,87,21,101,53,199,714,84,21,3,42,29,2,10,29,5,16,199
440070008002,959,631,271,57,0,0,347,405,115,13,14,65,347,399,115,6,10,12,0,2,2,0,0,65
440070008003,1469,728,586,155,0,0,964,137,27,70,39,232,964,135,26,2,30,15,3,10,16,3,12,232
440070009001,1146,669,385,92,0,0,638,234,107,25,30,112,638,229,105,5,9,12,5,7,6,2,4,112
440070009002,751,435,276,40,0,0,461,145,26,17,16,86,461,143,26,2,10,8,0,3,4,1,1,86
440070010001,978,647,298,33,0,0,524,235,60,14,23,122,524,228,60,7,2,13,2,8,1,4,3,122
440070010002,809,503,271,35,0,0,324,291,73,21,22,78,324,286,73,5,9,14,1,4,3,0,3,78
440070011001,854,531,282,41,0,0,557,130,27,21,17,102,557,124,27,6,10,6,2,5,7,0,2,102
440070011002,587,342,208,37,0,0,352,99,43,13,22,58,352,97,43,2,3,9,0,6,7,0,1,58
440070011003,653,439,188,26,0,0,410,110,33,15,11,74,410,105,33,5,7,4,2,2,2,0,4,74
440070012001,743,528,183,32,0,0,151,461,85,0,8,38,151,459,85,2,0,2,0,3,0,0,0,38
440070012002,631,426,170,35,0,0,260,210,56,31,9,65,260,207,56,3,11,7,0,0,8,3,1,65
440070012003,667,409,235,23,0,0,194,278,108,32,9,46,194,275,108,3,9,4,0,0,3,9,5,46
440070013001,672,457,197,18,0,0,396,125,41,16,10,84,396,122,41,3,10,3,0,5,0,1,2,84
440070013002,698,453,221,24,0,0,371,191,21,26,15,74,371,189,21,2,13,5,0,6,2,1,1,74
440070013003,505,293,178,34,0,0,117,229,22,80,4,53,117,222,22,7,29,0,0,2,2,14,2,53
440070013004,618,398,181,39,0,0,230,247,58,32,6,45,230,247,58,0,7,2,1,1,1,3,11,45
440070014001,599,369,203,27,0,0,140,337,54,27,6,35,140,331,54,6,11,3,0,1,2,1,5,35
440070014002,744,440,261,43,0,0,121,447,52,74,4,46,121,446,52,1,35,0,1,1,2,5,6,46
440070014003,386,219,141,26,0,0,68,222,12,47,5,32,68,219,12,3,24,4,0,0,3,4,3,32
440070014004,997,634,313,50,0,0,200,565,118,55,7,52,200,561,118,4,11,5,0,0,4,7,8,52
440070014005,618,359,214,45,0,0,117,324,53,72,9,43,117,324,53,0,20,4,2,2,1,6,7,43
440070015001,697,450,200,47,0,0,198,297,40,102,13,47,198,292,40,5,28,5,2,1,4,13,14,47
440070015002,706,474,208,24,0,0,191,335,54,59,22,45,191,326,54,9,22,8,6,1,3,7,2,45
440070015003,592,363,192,37,0,0,205,251,56,28,14,38,205,244,56,7,13,6,6,0,2,4,1,38
440070016011,346,192,131,23,0,0,82,208,22,3,8,23,82,207,22,1,0,3,0,1,0,1,1,23
440070016012,707,430,246,31,0,0,182,403,42,22,11,47,182,401,42,2,9,6,3,1,0,4,1,47
440070016013,458,258,171,29,0,0,111,280,22,13,2,30,111,280,22,0,6,2,0,0,0,1,1,30
440070016021,584,333,213,38,0,0,110,375,45,26,2,26,110,373,45,2,11,1,1,0,1,3,0,26
440070016022,488,313,149,26,0,0,97,279,42,25,4,41,97,279,42,0,7,1,0,2,2,4,2,41
440070016023,674,417,225,32,0,0,161,427,33,10,9,34,161,426,33,1,2,6,0,3,3,0,0,34
440070016024,692,444,213,35,0,0,168,426,20,25,12,41,168,424,20,2,5,7,1,1,3,5,3,41
440070017001,484,286,174,24,0,0,128,266,33,12,10,35,128,264,33,2,3,8,0,0,1,2,0,35
440070017002,647,368,236,43,0,0,218,348,9,14,11,47,218,341,9,7,2,9,0,2,0,0,0,47
440070017003,934,584,293,57,0,0,249,523,42,19,17,84,249,512,42,11,3,4,1,5,4,3,2,84
440070018001,633,411,183,39,0,0,219,320,23,19,9,43,219,313,23,7,2,5,1,0,6,2,4,43
440070018002,852,554,270,28,0,0,134,543,95,18,6,56,134,539,95,4,6,4,0,1,2,2,0,56
440070018003,312,163,133,16,0,0,53,212,18,6,3,20,53,212,18,0,2,2,0,1,0,0,0,20
440070018004,556,324,199,33,0,0,124,346,19,14,10,43,124,343,19,3,5,7,0,2,0,1,0,43
440070018005,658,389,223,46,0,0,204,327,17,36,19,55,204,323,17,4,10,8,0,2,2,6,0,55
440070018006,762,442,263,57,0,0,318,301,50,22,9,62,318,294,50,7,6,5,2,0,3,2,0,62
440070019001,374,215,136,23,0,0,146,170,10,8,7,33,146,170,10,0,1,2,0,0,0,0,0,33
440070019002,576,305,234,37,0,0,173,285,50,10,12,46,173,284,50,1,1,5,0,6,2,0,2,46
440070019003,721,389,291,41,0,0,233,364,30,23,5,66,233,363,30,1,7,3,0,0,1,4,1,66
440070019004,404,197,182,25,0,0,130,192,36,15,3,28,130,186,36,6,4,2,0,1,0,1,1,28
440070019005,575,317,230,28,0,0,147,345,38,11,6,28,147,342,37,3,3,3,0,3,2,0,0,28
440070019006,715,407,263,45,0,0,240,297,73,30,15,60,240,294,73,3,7,6,2,4,5,10,2,60
440070020001,1522,926,503,93,0,0,392,799,161,37,17,116,392,789,161,10,5,10,4,1,3,4,2,116
440070020002,1810,1080,630,100,0,0,750,693,158,44,39,126,750,681,157,12,8,18,7,9,8,2,6,126
440070021011,466,323,127,16,0,0,176,217,40,4,5,24,176,213,38,4,1,3,1,0,2,0,0,24
440070021012,657,430,192,35,0,0,336,138,75,24,20,64,336,136,75,2,8,6,9,0,3,2,1,64
440070021013,644,396,209,39,0,0,241,278,57,6,13,49,241,274,57,4,3,7,1,3,2,0,1,49
440070021021,550,327,186,37,0,0,222,223,50,10,9,36,222,219,50,4,1,7,0,1,1,1,1,36
440070021022,514,324,160,30,0,0,114,303,32,18,5,42,114,299,32,4,8,2,1,1,0,0,0,42
440070021023,1091,639,374,78,0,0,296,575,104,20,10,86,296,572,104,3,2,6,0,3,0,2,4,86
440070021024,886,552,292,42,0,0,247,405,137,28,14,55,247,399,137,6,4,6,1,6,2,0,3,55
440070021025,467,280,162,25,0,0,173,187,52,18,4,33,173,182,52,5,4,4,0,0,0,2,0,33
440070022001,672,390,248,34,0,0,191,343,72,10,8,48,191,337,72,6,3,2,1,1,0,1,2,48
440070022002,428,236,165,27,0,0,94,238,37,23,4,32,94,237,37,1,5,0,1,0,4,0,3,32
440070022003,668,404,232,32,0,0,157,340,85,20,5,61,157,338,85,2,3,3,0,1,1,1,0,61
440070022004,625,365,228,32,0,0,185,305,68,10,5,52,185,302,68,3,2,2,0,2,0,4,0,52
440070023001,805,340,353,112,0,0,500,146,38,11,21,89,500,144,38,2,3,6,7,3,2,2,3,89
440070023002,845,455,321,69,0,0,492,195,48,12,18,80,492,190,47,5,2,5,7,3,5,2,0,80
440070023003,486,285,171,30,0,0,193,165,65,9,18,36,193,163,65,2,1,10,5,2,3,2,1,36
440070023004,494,327,136,31,0,0,357,59,15,6,12,45,357,55,14,4,2,3,6,2,0,0,2,45
440070023005,519,305,161,53,0,0,370,62,8,11,24,44,370,59,8,3,5,7,12,1,0,0,0,44
440070023006,554,352,166,36,0,0,379,85,20,11,17,42,379,78,20,7,4,8,2,5,1,1,3,42
440070024001,1000,293,446,261,0,0,773,54,13,17,21,122,773,53,13,1,9,6,4,5,1,3,2,122
440070024002,920,544,294,82,0,0,573,195,34,15,16,87,573,188,34,7,5,7,2,3,1,1,2,87
440070024003,3,2,1,0,0,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
440070024004,1261,764,389,108,0,0,809,248,36,13,31,124,809,234,35,14,5,9,12,6,5,0,2,124
440070024005,947,567,306,74,0,0,537,214,47,32,12,105,537,201,45,13,14,8,2,0,6,5,2,105
440070024006,909,575,284,50,0,0,627,137,32,19,23,71,627,125,32,12,10,11,7,4,3,3,0,71
440070025001,864,483,337,44,0,0,285,340,63,36,22,118,285,330,63,10,13,11,6,3,2,1,0,118
440070025002,751,419,271,61,0,0,415,154,21,49,22,90,415,147,21,7,6,11,2,0,9,5,2,90
440070025003,556,305,195,56,0,0,357,50,8,30,31,80,357,49,8,1,12,16,2,8,8,1,2,80
440070026001,884,549,284,51,0,0,218,389,154,35,13,75,218,381,154,8,15,5,2,1,1,5,2,75
440070026002,498,293,176,29,0,0,184,163,79,13,18,41,184,159,79,4,6,10,6,1,0,0,0,41
440070026003,812,437,324,51,0,0,262,287,131,30,14,88,262,284,130,3,8,8,1,3,1,5,1,88
440070027001,670,387,245,38,0,0,211,254,125,12,15,53,211,247,125,7,2,6,4,3,3,1,0,53
440070027002,653,394,237,22,0,0,190,269,108,27,6,53,190,263,108,6,4,2,1,1,2,5,8,53
440070027003,956,523,389,44,0,0,162,610,109,18,15,42,162,598,108,12,2,5,5,1,3,3,1,42
440070027004,470,251,172,47,0,0,210,154,51,3,8,44,210,150,51,4,2,2,3,1,0,0,0,44
440070028011,1304,780,448,76,0,0,434,450,272,27,31,90,434,431,272,19,8,13,7,2,4,4,0,90
440070028012,911,523,329,59,0,0,341,331,103,15,13,108,341,329,103,2,3,4,0,1,1,2,3,108
440070028021,1144,660,409,75,0,0,508,380,112,20,26,98,508,368,111,12,3,11,4,4,3,0,1,98
440070028022,779,484,251,44,0,0,224,272,193,23,8,59,224,269,193,3,5,5,0,2,3,2,4,59
440070029001,946,576,289,81,0,0,452,273,70,24,20,107,452,256,70,17,6,11,1,2,6,2,3,107
440070029002,677,426,210,41,0,0,280,224,90,14,8,61,280,213,89,11,5,5,2,0,2,1,2,61
440070029003,1110,659,391,60,0,0,388,441,149,15,28,89,388,421,149,20,1,10,2,9,2,2,2,89
440070029004,846,494,298,54,0,0,360,292,88,19,13,74,360,283,88,9,7,5,0,5,4,2,4,74
440070029005,1516,901,527,88,0,0,682,470,171,25,38,130,682,443,170,27,7,14,5,9,5,0,1,130
440070031001,780,547,199,34,0,0,438,83,86,29,14,130,438,70,86,13,16,3,1,4,5,2,5,130
440070031002,603,373,210,20,0,0,239,134,153,19,10,48,239,118,153,16,4,7,1,1,8,3,2,48
440070031003,512,311,153,48,0,0,241,135,65,10,13,48,241,131,65,4,6,6,0,5,0,1,3,48
440070031004,1217,745,409,63,0,0,670,143,134,50,56,164,670,134,134,9,12,22,2,25,19,1,9,164
440070032001,540,320,181,39,0,0,361,25,1,17,22,114,361,24,1,1,10,7,1,9,2,0,3,114
440070032002,651,469,160,22,0,0,437,64,25,15,12,98,437,56,25,8,2,4,2,5,5,1,4,98
440070032003,598,397,169,32,0,0,367,59,37,17,26,92,367,57,37,2,8,10,0,10,4,3,0,92
440070032004,773,500,250,23,0,0,325,160,170,16,22,80,325,135,170,25,2,13,1,2,8,3,1,80
440070033001,1086,705,327,54,0,0,736,72,15,31,59,173,736,61,15,11,6,8,6,34,13,4,5,173
440070033002,754,523,189,42,0,0,528,20,9,27,49,121,528,17,8,3,7,6,8,28,11,0,6,121
440070033003,995,711,231,53,0,0,646,77,51,33,45,143,646,65,51,12,14,8,4,24,10,1,4,143
440070033004,459,258,165,36,0,0,265,65,36,13,25,55,265,60,36,5,6,5,2,12,7,0,0,55
440070034001,967,572,330,65,0,0,617,28,2,40,46,234,617,27,2,1,20,15,1,19,12,1,4,234
440070034002,1058,611,366,81,0,0,688,37,2,38,53,240,688,35,2,2,15,18,8,20,19,1,1,240
440070034003,744,483,222,39,0,0,519,23,1,27,28,146,519,20,1,3,10,4,7,5,11,0,2,146
440070034004,1714,1145,493,76,0,0,1204,101,11,56,58,284,1204,95,9,6,23,21,11,15,16,4,7,284
440070035001,744,493,203,48,0,0,562,31,2,26,30,93,562,30,2,1,19,12,4,9,4,1,0,93
440070035002,1016,651,315,50,0,0,663,94,12,48,28,171,663,85,12,9,20,11,2,9,14,3,5,171
440070035003,622,357,222,43,0,0,422,31,7,33,33,96,422,28,7,3,19,12,10,7,4,0,6,96
440070035004,1110,715,338,57,0,0,800,56,2,53,30,169,800,52,2,4,25,13,6,5,11,4,8,169
440070036011,1694,1061,559,74,0,0,853,181,14,255,80,311,853,180,13,1,111,42,10,9,59,16,43,311
440070036012,424,279,133,12,0,0,294,18,8,28,13,63,294,18,8,0,11,5,0,3,9,1,3,63
440070036013,506,293,184,29,0,0,359,23,4,40,16,64,359,21,4,2,20,6,6,2,7,1,8,64
440070036021,595,336,228,31,0,0,348,33,8,71,29,106,348,31,8,2,38,12,2,7,12,5,11,106
440070036022,789,496,248,45,0,0,586,15,4,34,30,120,586,12,4,3,15,8,2,13,6,1,5,120
440070036023,1689,951,648,90,0,0,986,100,10,245,66,282,986,97,10,3,120,30,4,17,37,15,44,282
440070037001,628,405,194,29,0,0,403,94,2,22,21,86,403,79,2,15,12,12,3,3,6,2,2,86
440070037002,735,443,253,39,0,0,435,90,16,42,28,124,435,71,16,19,21,10,5,9,11,4,3,124
440070037003,795,557,217,21,0,0,509,65,20,36,21,144,509,56,20,9,16,8,1,6,9,1,8,144
440070037004,484,331,132,21,0,0,343,33,0,26,20,62,343,32,0,1,13,5,4,8,7,1,4,62
440070101011,544,234,245,65,0,0,349,92,8,6,16,73,349,68,8,24,1,6,7,0,3,0,2,73
440070101012,593,279,239,75,0,0,468,61,2,8,5,49,468,46,2,15,8,4,0,1,0,0,0,49
440070101013,972,471,398,103,0,0,690,131,30,6,17,98,690,95,30,36,2,4,7,5,3,0,0,98
440070101014,841,372,370,99,0,0,513,163,9,16,10,130,513,120,9,43,5,2,6,0,6,3,0,130
440070101021,579,267,239,73,0,0,372,123,9,6,10,59,372,94,9,29,1,5,4,0,5,0,0,59
440070101022,639,313,254,72,0,0,467,65,2,3,21,81,467,44,2,21,0,10,1,7,1,0,1,81
440070101023,886,434,351,101,0,0,676,59,3,12,19,117,676,41,3,18,0,10,3,4,7,0,4,117
440070101024,776,412,266,98,0,0,603,71,8,10,16,68,603,53,7,18,1,6,2,5,4,0,2,68
440070102001,525,242,231,52,0,0,299,133,10,5,11,67,299,84,10,49,2,10,0,0,0,0,2,67
440070102002,506,255,199,52,0,0,262,142,22,8,8,64,262,106,22,36,3,5,0,2,2,2,1,64
440070102003,574,264,237,73,0,0,242,193,6,7,11,115,242,142,6,51,4,8,3,0,1,0,0,115
440070102004,526,291,185,50,0,0,237,150,19,5,8,107,237,108,19,42,4,5,2,0,0,0,0,107
440070102005,907,466,363,78,0,0,413,274,37,15,19,149,413,193,37,81,3,10,2,3,4,1,2,149
440070102006,1119,585,446,88,0,0,523,356,43,6,12,179,523,255,43,101,3,10,0,2,0,3,0,179
440070103001,1328,697,498,133,0,0,737,314,65,12,20,180,737,206,65,108,6,12,4,3,2,1,0,180
440070103002,866,485,305,76,0,0,395,287,23,8,18,135,395,183,23,104,3,15,3,0,4,0,0,135
440070103003,857,460,318,79,0,0,354,262,96,8,10,127,354,195,94,67,4,4,4,2,3,1,0,127
440070104001,462,242,175,45,0,0,188,168,9,3,9,85,188,120,9,48,3,6,0,3,0,0,0,85
440070104002,1132,631,408,93,0,0,467,356,90,25,31,163,467,250,89,106,14,17,1,1,4,1,2,163
440070104003,1253,651,452,150,0,0,636,349,27,18,29,194,636,244,27,105,9,14,4,6,8,0,0,194
440070104004,843,434,341,68,0,0,399,262,16,6,11,149,399,189,15,73,2,4,4,2,1,1,1,149
440070104005,466,263,160,43,0,0,192,159,16,4,2,93,192,114,16,45,4,1,1,0,0,0,0,93
440070105011,1076,526,442,108,0,0,509,328,53,10,23,153,509,257,53,71,2,13,2,3,1,2,1,153
440070105012,1038,522,430,86,0,0,546,291,23,5,16,157,546,186,23,105,3,9,3,2,0,0,0,157
440070105013,1063,502,440,121,0,0,672,210,13,9,18,141,672,118,13,92,4,4,11,1,1,1,0,141
440070105021,941,478,360,103,0,0,598,165,34,15,23,106,598,96,34,69,4,8,11,0,5,1,0,106
440070105022,535,276,206,53,0,0,313,135,10,10,5,62,313,84,10,51,4,5,0,0,5,0,1,62
440070105023,1368,616,570,182,0,0,890,241,30,17,22,168,890,164,30,77,6,8,2,6,5,1,1,168
440070105024,579,293,226,60,0,0,408,63,18,6,10,74,408,50,18,13,1,5,0,4,3,0,1,74
440070106001,905,465,331,109,0,0,699,79,3,5,12,107,699,59,3,20,0,1,3,4,2,2,0,107
440070106002,1459,687,611,161,0,0,1059,192,27,11,18,152,1059,116,27,76,3,4,7,5,6,0,1,152
440070106003,394,190,171,33,0,0,270,68,3,1,4,48,270,51,3,17,1,3,1,0,0,0,0,48
440070106004,704,335,300,69,0,0,493,84,6,16,22,83,493,55,6,29,8,11,7,3,3,1,3,83
440070106005,547,244,233,70,0,0,378,88,5,4,4,68,378,61,5,27,2,0,2,2,1,0,0,68
440070106006,736,346,307,83,0,0,472,114,51,4,6,89,472,85,51,29,1,3,0,1,2,0,0,89
440070107011,1370,594,583,193,0,0,975,209,6,11,10,159,975,130,6,79,5,4,2,4,0,4,1,159
440070107012,464,206,204,54,0,0,342,62,0,2,5,53,342,45,0,17,1,2,2,1,0,0,0,53
440070107021,573,235,280,58,0,0,383,112,4,6,3,65,383,70,4,42,1,0,0,3,1,0,1,65
440070107022,625,247,302,76,0,0,472,81,0,2,1,69,472,58,0,23,1,1,0,0,1,0,0,69
440070107023,970,399,445,126,0,0,764,99,11,2,9,85,764,78,11,21,2,5,2,0,0,0,0,85
440070107024,1210,520,533,157,0,0,881,140,2,10,17,160,881,93,2,47,4,0,0,12,3,0,2,160
440070108001,788,418,295,75,0,0,310,324,32,14,11,97,310,315,32,9,10,6,0,2,0,1,0,97
