GEOID20,total_reg,party_rep,party_dem,party_npp,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
29183310903,2876,1789,503,584,0,0,2345,61,55,21,37,357
29183311001,3194,1797,583,814,0,0,2498,100,40,141,70,345
29183311003,1560,706,446,408,0,0,1241,42,60,28,21,168
29183311004,3412,1774,608,1030,0,0,2634,78,86,164,54,396
29183311103,5321,4240,739,342,0,0,4549,62,15,97,46,552
29183311114,3859,2997,565,297,0,0,3226,83,34,53,33,430
29183311122,5288,3371,860,1057,0,0,4328,147,82,113,99,519
29183311124,4517,3348,671,498,0,0,3702,95,34,61,93,532
29183311132,2776,2175,423,178,0,0,2321,49,9,47,43,307
29183311145,3306,2437,479,390,0,0,2770,57,29,56,56,338
29183311146,3221,2272,477,472,0,0,2530,94,34,99,71,393
29183311147,2951,1910,417,624,0,0,2426,61,21,52,74,317
29183311148,3326,2483,532,311,0,0,2800,92,13,29,38,354
29183311149,2647,1569,406,672,0,0,2239,86,23,26,25,248
29183311150,3457,2367,541,549,0,0,2882,84,13,63,65,350
29183311151,4272,3293,594,385,0,0,3468,91,59,141,85,428
29183311152,3459,2671,510,278,0,0,2869,66,12,55,58,399
29183311153,4383,3288,554,541,0,0,3652,94,28,72,62,475
29183311154,4094,3118,604,372,0,0,3352,103,40,78,67,454
29183311203,4459,2749,779,931,0,0,3694,102,37,64,90,472
29183311211,3789,2415,576,798,0,0,3066,77,46,103,84,413
29183311212,2699,1770,438,491,0,0,2247,73,30,77,46,226
29183311221,2679,1692,488,499,0,0,2213,75,22,46,49,274
29183311294,2850,1921,459,470,0,0,2342,69,25,27,50,337
29183311296,3113,2117,479,517,0,0,2630,69,19,25,40,330
29183311311,4718,2928,747,1043,0,0,3842,127,83,78,88,500
29183311312,5230,3403,775,1052,0,0,4265,138,47,83,71,626
29183311322,4831,3470,747,614,0,0,4018,118,58,78,58,501
29183311331,3450,2208,699,543,0,0,2865,88,23,31,44,399
29183311391,3466,2279,514,673,0,0,2906,117,29,28,39,347
29183311422,4267,2858,592,817,0,0,3552,128,24,51,51,461
29183311500,1245,513,350,382,0,0,1024,57,7,3,3,151
29183311602,3962,2356,743,863,0,0,3370,105,25,31,49,382
29183311603,1861,1055,273,533,0,0,1595,44,27,9,28,158
29183311604,2208,1536,242,430,0,0,1841,45,12,18,38,254
29183311712,3342,2354,446,542,0,0,2769,103,35,67,48,320
29183311721,2691,1977,413,301,0,0,2255,57,30,53,39,257
29183311732,4879,3280,703,896,0,0,4109,120,33,69,69,479
29183311733,1564,963,232,369,0,0,1278,45,23,24,24,170
29183311734,2682,1574,463,645,0,0,2261,77,35,44,25,240
29183311735,4292,3268,653,371,0,0,3525,122,46,75,49,475
29183311737,2377,1764,328,285,0,0,1972,43,9,51,37,265
29183311738,2500,1336,391,773,0,0,2067,87,18,19,33,276
29183311739,3227,2536,420,271,0,0,2619,72,16,122,42,356
29183311740,1625,1282,220,123,0,0,1375,25,8,31,13,173
29183311801,4448,2984,642,822,0,0,3667,116,55,48,73,489
29183311802,4773,3087,713,973,0,0,4024,90,20,52,50,537
29183311903,4316,2811,601,904,0,0,3609,91,50,32,54,480
29183311904,4367,3278,595,494,0,0,3623,102,50,57,62,473
29183311907,3896,2169,737,990,0,0,3262,102,60,29,56,387
29183311908,2870,2267,362,241,0,0,2385,57,25,30,34,339
29183311909,5221,4053,665,503,0,0,4430,102,31,55,54,549
29183312001,2532,1933,289,310,0,0,2151,36,9,12,21,303
29183312002,2638,1958,318,362,0,0,2264,49,31,16,14,264
29183312003,4594,3480,521,593,0,0,3837,95,21,45,29,567
29183312094,3140,1998,488,654,0,0,2525,72,135,33,39,336
29183312095,4195,2714,616,865,0,0,3467,83,65,51,65,464
29183312096,5834,4109,665,1060,0,0,4903,113,60,62,68,628
29183312192,4337,3222,532,583,0,0,3615,100,48,47,55,472
29183312193,5613,4241,640,732,0,0,4746,124,55,50,81,557
29183312194,2684,2117,297,270,0,0,2300,39,4,23,30,288
29183312195,2484,1214,420,850,0,0,2068,60,52,21,21,262
29183312204,4240,3266,564,410,0,0,3583,56,1,27,40,533
29183312206,3711,2854,491,366,0,0,3103,47,15,30,32,484
29183312207,2147,891,341,915,0,0,1742,88,26,21,26,244
29183312208,2858,1934,274,650,0,0,2378,62,19,50,60,289
29183312209,2612,1869,334,409,0,0,2038,67,93,35,41,338
29183312300,2212,1698,325,189,0,0,1813,38,6,18,31,306
29183312400,3288,1467,861,960,0,0,2708,81,55,19,33,392
29183980000,0,0,0,0,0,0,0,0,0,0,0,0
29111970100,1957,885,490,582,0,0,1743,16,14,11,7,166
29111970200,1403,707,333,363,0,0,1276,7,7,5,2,106
29111970300,1488,884,280,324,0,0,1344,10,4,10,7,113
29111970400,1178,625,277,276,0,0,1049,4,41,3,12,69
29057480100,3265,1800,367,1098,0,0,2989,41,7,9,13,206
29057480200,2092,1176,254,662,0,0,1843,26,9,15,7,192
29209090101,2450,1600,251,599,0,0,2200,35,3,12,16,184
29209090102,3051,1818,315,918,0,0,2765,49,2,11,6,218
29209090201,1762,1094,168,500,0,0,1572,28,2,7,14,139
29209090202,2112,1240,219,653,0,0,1858,37,2,8,29,178
29209090401,2107,1374,214,519,0,0,1884,28,1,8,22,164
29209090402,1893,1195,202,496,0,0,1659,49,2,4,22,157
29209090501,1229,735,102,392,0,0,1081,25,0,3,4,116
29209090502,2814,1896,297,621,0,0,2486,56,0,13,19,240
29209090603,1325,850,147,328,0,0,1164,32,2,4,12,111
29209090604,1470,1034,134,302,0,0,1299,24,1,4,13,129
29209090605,1714,1066,161,487,0,0,1484,51,2,6,5,166
29209090606,1874,1061,211,602,0,0,1661,39,1,9,13,151
29217950100,2132,1150,251,731,0,0,1969,16,2,10,13,122
29217950200,1085,676,128,281,0,0,994,12,5,2,0,72
29217950300,3343,1604,471,1268,0,0,2975,59,3,10,20,276
29217950400,1839,640,285,914,0,0,1632,48,3,14,7,135
29217950500,2034,1246,244,544,0,0,1809,36,0,15,15,159
29217950600,1964,1095,240,629,0,0,1790,23,5,0,13,133
29097010100,2020,501,378,1141,0,0,1667,97,90,15,13,138
29097010200,3055,1690,373,992,0,0,2631,102,9,47,40,226
29097010301,2221,977,411,833,0,0,1879,129,21,22,13,157
29097010302,2471,1053,360,1058,0,0,2140,86,13,27,22,183
29097010400,3342,1651,452,1239,0,0,2840,128,14,58,30,272
29097010500,2952,1268,456,1228,0,0,2558,115,24,28,25,202
29097010601,1356,228,288,840,0,0,1124,59,31,7,14,121
29097010602,1473,456,248,769,0,0,1251,66,13,16,9,118
29097010700,1737,821,221,695,0,0,1535,34,11,11,10,136
29097010800,2280,513,411,1356,0,0,1965,112,20,25,10,148
29097010901,1901,973,254,674,0,0,1672,54,6,19,15,135
29097010902,2327,1267,258,802,0,0,1997,59,11,19,40,201
29097011000,2073,478,354,1241,0,0,1775,96,19,11,21,151
29097011100,1221,655,172,394,0,0,1081,36,7,4,11,82
29097011201,2089,1203,233,653,0,0,1838,51,1,11,11,177
29097011202,2293,1096,283,914,0,0,2022,81,5,11,13,161
29097011301,3523,2348,362,813,0,0,3132,69,9,37,14,262
29097011302,2507,1404,270,833,0,0,2241,48,4,32,11,171
29097011400,3959,1854,554,1551,0,0,3483,130,21,28,30,267
29097011501,3444,1781,423,1240,0,0,3045,98,5,24,22,250
29097011502,3043,1887,296,860,0,0,2687,93,3,14,8,238
29097011600,2000,754,516,730,0,0,1508,320,13,15,11,133
29097011700,4239,2213,650,1376,0,0,3513,296,8,152,20,250
29097011800,2625,1207,476,942,0,0,2149,263,7,13,11,182
29097011900,2561,1239,346,976,0,0,2233,102,12,14,25,175
29097012000,3564,2044,439,1081,0,0,3158,94,5,22,14,271
29097012100,2622,1698,283,641,0,0,2281,81,14,33,15,198
29097012201,2642,1646,287,709,0,0,2369,53,2,7,8,203
29097012202,2167,1263,220,684,0,0,1904,35,0,11,1,216
29171960100,1769,1155,177,437,0,0,1596,30,1,2,3,137
29171960200,1439,720,144,575,0,0,1336,13,2,4,4,80
29073960100,2041,1269,235,537,0,0,1724,17,1,10,17,272
29073960200,1125,758,122,245,0,0,953,5,1,4,14,148
29073960300,1883,1296,176,411,0,0,1615,16,0,8,11,233
29073960400,2005,1049,260,696,0,0,1735,29,0,5,16,220
29073960500,3187,2134,335,718,0,0,2778,33,1,16,9,350
29167960101,1292,658,151,483,0,0,1160,26,0,4,2,100
29167960102,2623,1465,334,824,0,0,2358,55,6,9,11,184
29167960201,1593,916,208,469,0,0,1442,21,6,5,3,116
29167960202,3161,1840,383,938,0,0,2835,43,6,8,12,257
29167960301,1678,993,226,459,0,0,1514,40,3,6,15,100
29167960302,3271,1743,407,1121,0,0,2846,77,6,22,12,308
29167960401,2394,1211,325,858,0,0,2099,40,5,20,16,214
29167960402,3399,2098,358,943,0,0,3087,44,7,16,11,234
29201780100,1984,1068,243,673,0,0,1771,24,3,5,3,178
29201780200,2666,1526,274,866,0,0,2361,24,4,3,4,270
29201780300,1735,950,199,586,0,0,1473,21,10,4,4,223
29201780400,3247,1988,423,836,0,0,2833,42,140,5,6,221
29201780600,2541,1121,411,1009,0,0,2240,54,52,27,9,159
29201780700,1703,473,942,288,0,0,823,11,805,6,7,51
29201781000,2763,1719,293,751,0,0,2399,40,8,6,6,304
29201781100,2307,1373,228,706,0,0,1967,25,0,2,2,311
29201781201,1237,201,697,339,0,0,581,41,553,4,4,54
29201781202,1843,847,324,672,0,0,1573,38,80,13,17,122
29201781300,2153,1279,378,496,0,0,1839,19,124,16,26,129
29007950100,1631,755,401,475,0,0,1391,20,64,14,7,135
29007950200,3295,1925,662,708,0,0,2821,40,7,24,16,387
29007950300,1949,1180,382,387,0,0,1722,18,4,6,23,176
29007950400,1692,730,430,532,0,0,1412,33,79,18,8,142
29007950500,2201,974,580,647,0,0,1879,46,30,8,16,222
29007950600,1722,865,407,450,0,0,1489,24,34,2,20,153
29007950700,2069,787,638,644,0,0,1692,32,157,13,7,168
29137960100,2165,1163,470,532,0,0,1877,24,72,14,12,166
29137960200,1502,844,299,359,0,0,1357,12,23,6,4,100
29137960300,1610,927,342,341,0,0,1473,11,0,2,3,121
29075960100,1981,1162,200,619,0,0,1818,20,0,6,12,125
29075960200,2239,1296,212,731,0,0,2025,22,0,14,17,161
29009960101,1496,838,172,486,0,0,1355,21,4,8,4,104
29009960102,1477,939,113,425,0,0,1342,17,2,7,5,104
29009960201,1477,813,198,466,0,0,1231,79,3,53,11,100
29009960202,1286,623,234,429,0,0,1028,143,2,21,6,86
29009960301,1991,723,538,730,0,0,1496,336,4,14,12,129
29009960302,1940,1138,314,488,0,0,1570,167,1,45,5,152
29009960401,2449,1228,298,923,0,0,2213,54,8,19,10,145
29009960402,1740,881,215,644,0,0,1542,54,13,43,4,84
29009960500,4120,2257,447,1416,0,0,3692,103,2,21,19,283
29009960600,1870,1249,161,460,0,0,1647,23,0,11,21,168
29035960100,2111,1027,221,863,0,0,1930,18,7,6,19,131
29035960200,2160,959,268,933,0,0,1991,31,2,5,9,122
29041470100,1597,1002,306,289,0,0,1450,2,3,4,1,137
29041470200,1562,823,326,413,0,0,1397,9,21,4,7,124
29041470300,1931,1215,387,329,0,0,1675,9,17,12,19,199
29149480100,2290,990,295,1005,0,0,2108,29,3,6,4,140
29149480200,2757,1217,337,1203,0,0,2530,20,1,5,7,194
29149480300,1413,739,168,506,0,0,1306,7,0,2,5,93
29173470100,2313,1276,504,533,0,0,2028,13,33,7,12,220
29173470200,2637,1634,426,577,0,0,2375,19,3,16,17,207
29173470300,2433,1470,492,471,0,0,2183,16,2,12,16,204
29155470100,1100,474,290,336,0,0,912,15,85,10,9,69
29155470200,1800,333,1080,387,0,0,816,28,875,7,5,69
29155470300,1618,665,499,454,0,0,1262,30,237,10,2,77
29155470400,1496,293,774,429,0,0,868,23,523,10,5,67
29155470500,1597,721,391,485,0,0,1384,49,58,6,6,94
29155470600,1587,619,387,581,0,0,1364,23,114,12,3,71
29205450100,1248,806,169,273,0,0,1133,13,1,7,6,88
29205450200,1998,1154,265,579,0,0,1840,21,8,5,13,111
29205450300,1208,773,113,322,0,0,1107,7,0,13,2,79
29189210101,889,105,784,0,0,0,351,15,468,2,9,44
29189210102,2221,96,2124,1,0,0,562,37,1517,9,16,80
29189210200,2772,72,2696,4,0,0,521,44,2114,18,9,66
29189210300,1729,60,1668,1,0,0,415,31,1201,17,14,51
29189210400,3036,116,2919,1,0,0,347,39,2571,16,7,56
29189210501,2232,77,2155,0,0,0,175,26,1980,16,6,29
29189210502,2185,80,2104,1,0,0,171,28,1932,9,7,38
29189210600,4136,191,3939,6,0,0,883,42,3035,25,8,143
29189210702,3522,163,3352,7,0,0,594,38,2774,18,20,78
29189210703,2310,126,2181,3,0,0,405,24,1808,9,14,50
29189210704,1944,52,1887,5,0,0,270,34,1580,17,11,32
29189210803,3578,658,2617,303,0,0,1048,46,2302,33,26,123
29189210805,4352,304,3958,90,0,0,530,60,3648,23,28,63
29189210806,4431,328,3972,131,0,0,420,57,3850,17,16,71
29189210807,4037,374,3479,184,0,0,471,47,3395,23,22,79
29189210808,2806,277,2441,88,0,0,311,39,2363,26,13,54
29189210912,5281,1476,3224,581,0,0,2134,82,2686,62,44,273
29189210921,2773,713,1693,367,0,0,1211,62,1300,33,24,143
29189210923,3394,1043,1649,702,0,0,2011,96,951,36,57,243
29189210924,2958,629,1994,335,0,0,977,71,1713,22,47,128
29189210925,3439,833,2068,538,0,0,1582,63,1533,25,46,190
29189210926,1723,644,620,459,0,0,1172,42,321,12,43,133
29189210927,3927,1175,2601,151,0,0,1317,72,2311,45,39,143
29189210928,3387,764,2394,229,0,0,905,62,2181,45,60,134
29189211001,2808,727,1586,495,0,0,1424,62,1070,19,38,195
29189211002,2248,744,1075,429,0,0,1267,35,747,22,29,148
29189211101,4240,1288,1877,1075,0,0,2814,95,963,30,31,307
29189211102,3350,717,2224,409,0,0,1212,70,1862,26,38,142
29189211201,3119,797,1571,751,0,0,1833,71,907,28,45,235
29189211202,2328,992,627,709,0,0,1929,44,80,12,31,232
29189211301,3866,1616,1103,1147,0,0,3102,81,229,25,59,370
29189211331,4003,1728,1172,1103,0,0,2990,94,445,53,88,333
29189211332,3970,1586,1377,1007,0,0,3023,114,396,49,75,313
29189211333,3353,1637,1340,376,0,0,2134,80,719,67,88,265
29189211334,2755,1121,980,654,0,0,2129,54,280,30,44,218
29189211401,3317,1225,1259,833,0,0,2309,91,531,34,68,284
29189211402,1235,277,683,275,0,0,623,27,458,11,22,94
29189211500,1962,59,1897,6,0,0,147,32,1735,13,4,31
29189211600,3576,483,2819,274,0,0,1382,64,1916,27,39,148
29189211700,2598,193,2396,9,0,0,988,41,1437,14,11,107
29189211801,2242,77,2163,2,0,0,307,25,1843,16,12,39
29189211802,2123,60,2062,1,0,0,300,28,1725,15,6,49
29189211900,2379,55,2324,0,0,0,356,27,1928,13,12,43
29189212002,1525,40,1485,0,0,0,173,19,1304,7,6,16
29189212003,2197,55,2141,1,0,0,241,29,1883,9,5,30
29189212004,2489,96,2392,1,0,0,256,30,2137,15,12,39
29189212101,2154,52,2102,0,0,0,213,25,1864,6,14,32
29189212102,1482,26,1455,1,0,0,157,16,1272,9,6,22
29189212201,2892,130,2761,1,0,0,234,34,2576,10,10,28
29189212202,1305,46,1258,1,0,0,192,19,1042,7,8,37
29189212300,2908,179,2721,8,0,0,573,42,2155,24,21,93
29189212400,1367,52,1314,1,0,0,149,19,1157,10,11,21
29189212500,2918,156,2756,6,0,0,759,37,1996,24,16,86
29189212600,3055,243,2804,8,0,0,1264,47,1553,31,18,142
29189212701,1976,96,1876,4,0,0,448,37,1408,8,16,59
29189212702,1252,72,1177,3,0,0,398,19,777,5,6,47
29189213102,270,129,54,87,0,0,216,16,8,8,0,22
29189213103,2253,1128,619,506,0,0,1662,69,206,48,37,231
29189213104,597,172,226,199,0,0,379,14,128,13,11,52
29189213202,4256,2054,1018,1184,0,0,3420,140,134,89,54,419
29189213203,3831,2424,725,682,0,0,3075,102,111,90,56,397
29189213204,2193,797,854,542,0,0,1484,87,239,106,64,213
29189213301,1834,390,915,529,0,0,1067,70,518,27,35,117
29189213302,2051,161,1720,170,0,0,1160,86,628,16,27,134
29189213401,2575,170,2399,6,0,0,1391,127,794,29,35,199
29189213402,1019,60,959,0,0,0,700,53,153,8,8,97
29189213500,3013,231,2773,9,0,0,2067,114,519,44,27,242
29189213600,2094,78,2015,1,0,0,355,53,1595,15,16,60
29189213701,378,44,331,3,0,0,145,6,195,1,2,29
29189213702,2592,167,2409,16,0,0,752,45,1613,37,23,122
29189213800,3487,110,3375,2,0,0,251,39,3118,21,14,44
29189213900,941,14,926,1,0,0,58,8,859,7,2,7
29189214100,769,18,751,0,0,0,56,9,681,6,3,14
29189214200,2021,62,1958,1,0,0,230,33,1695,10,12,41
29189214300,2356,115,2235,6,0,0,690,77,1439,24,29,97
29189214400,2877,234,2636,7,0,0,2082,134,367,24,36,234
29189214500,2024,249,1763,12,0,0,1423,92,204,85,43,177
29189214601,2369,222,2135,12,0,0,1694,70,318,44,53,190
29189214602,2408,221,2182,5,0,0,1797,125,234,28,29,195
29189214700,3864,706,2706,452,0,0,2606,184,700,45,40,289
29189214800,3563,1183,1156,1224,0,0,2716,144,298,52,52,301
29189214901,2021,608,1117,296,0,0,1375,78,305,62,31,170
29189214902,1699,156,1531,12,0,0,1168,83,240,29,37,142
29189215001,1338,595,312,431,0,0,929,58,48,80,74,149
29189215003,3612,1470,1939,203,0,0,2426,101,164,157,194,570
29189215004,2133,396,1693,44,0,0,1354,54,210,101,137,277
29189215005,3759,1352,2221,186,0,0,2529,89,209,138,213,581
29189215102,3356,1102,1991,263,0,0,2355,112,150,146,137,456
29189215103,1719,807,779,133,0,0,1278,63,79,77,45,177
29189215105,1671,1083,323,265,0,0,1254,42,19,89,51,216
29189215141,3509,1967,1350,192,0,0,2523,64,79,171,131,541
29189215143,2074,965,617,492,0,0,1698,61,33,39,26,217
29189215144,4025,2042,882,1101,0,0,3146,113,133,128,83,422
29189215145,2946,1061,1729,156,0,0,1943,104,169,224,136,370
29189215146,782,66,707,9,0,0,475,39,137,42,25,64
29189215201,4747,2783,1678,286,0,0,3304,130,145,239,153,776
29189215231,3536,2470,686,380,0,0,2545,123,23,144,96,605
29189215233,3784,2003,1463,318,0,0,2536,109,123,290,162,564
29189215234,1164,787,326,51,0,0,860,23,14,53,45,169
29189215235,3419,2527,599,293,0,0,2209,70,21,375,172,572
29189215236,2625,1914,512,199,0,0,1883,57,6,125,96,458
29189215301,3540,1969,1384,187,0,0,2269,80,72,298,150,671
29189215302,2718,1611,1002,105,0,0,1760,90,51,208,118,491
29189215400,4439,2818,1440,181,0,0,3365,88,46,166,112,662
29189215500,3845,2143,1526,176,0,0,2336,74,165,323,165,782
29189215600,2867,318,2527,22,0,0,988,63,1288,173,105,250
29189215700,4209,204,3989,16,0,0,682,76,3211,59,41,140
29189215801,3357,1454,1544,359,0,0,2019,83,393,62,113,687
29189215802,1013,214,772,27,0,0,670,18,113,27,33,152
29189215803,1557,600,757,200,0,0,940,48,162,54,71,282
29189215901,2653,193,2435,25,0,0,696,54,1677,42,41,143
29189215902,2460,101,2352,7,0,0,337,45,1987,21,18,52
29189216000,1140,31,1108,1,0,0,149,14,939,11,4,23
29189216101,2071,378,1575,118,0,0,1250,74,137,197,82,331
29189216102,1299,247,887,165,0,0,717,47,216,90,40,189
29189216201,2821,1047,1502,272,0,0,2033,72,196,56,54,410
29189216202,2914,1229,1282,403,0,0,2097,57,204,82,54,420
29189216300,3240,738,2297,205,0,0,1950,128,55,406,136,565
29189216401,2120,1093,902,125,0,0,1474,42,27,96,72,409
29189216402,1935,897,860,178,0,0,1288,64,25,147,65,346
29189216500,3098,1552,1338,208,0,0,2142,73,36,163,117,567
29189216600,1769,917,708,144,0,0,1336,27,30,84,38,254
29189216700,2745,655,1909,181,0,0,1812,59,442,37,48,347
29189216800,2288,710,1369,209,0,0,1806,56,45,65,32,284
29189216900,1652,199,1399,54,0,0,1218,25,184,17,19,189
29189217000,2531,418,2059,54,0,0,1892,57,214,49,30,289
29189217200,1237,177,1039,21,0,0,949,37,110,28,11,102
29189217300,2153,544,1481,128,0,0,1698,42,49,49,50,265
29189217400,3396,1234,1846,316,0,0,2624,82,53,73,84,480
29189217500,4529,2919,1434,176,0,0,3591,69,62,145,92,570
29189217600,6190,3915,1995,280,0,0,4836,112,80,184,127,851
29189217701,4314,2819,1335,160,0,0,3040,112,68,241,297,556
29189217702,5833,4060,1110,663,0,0,4272,105,27,254,426,749
29189217802,5514,3867,897,750,0,0,4276,148,31,197,218,644
29189217806,4130,2439,637,1054,0,0,3283,121,18,103,113,492
29189217807,4681,3171,791,719,0,0,3719,106,30,126,171,529
29189217841,4455,3208,803,444,0,0,3368,96,32,226,157,576
29189217851,2495,1950,402,143,0,0,1964,45,7,108,69,302
29189217852,5244,4101,825,318,0,0,4078,102,15,213,137,699
29189217853,3370,2488,588,294,0,0,2489,85,19,198,198,381
29189217854,1925,1407,380,138,0,0,1391,40,9,122,90,273
29189217921,3728,2780,648,300,0,0,2904,87,14,163,125,435
29189217923,5175,3396,993,786,0,0,4104,124,30,139,184,594
29189217931,5014,3036,949,1029,0,0,3945,159,27,114,195,574
29189217932,3565,2470,519,576,0,0,2589,116,22,259,203,376
29189217941,4402,2810,795,797,0,0,3462,100,16,98,207,519
29189217942,3843,2499,643,701,0,0,3046,97,22,136,124,418
29189217943,2376,1612,398,366,0,0,1793,59,16,162,92,254
29189217944,4280,3170,723,387,0,0,3254,107,19,225,141,534
29189218012,3802,2441,1149,212,0,0,2971,64,61,146,90,470
29189218013,4206,2862,793,551,0,0,3420,115,21,84,109,457
29189218014,1266,692,487,87,0,0,1065,21,19,4,15,142
29189218015,2388,1762,420,206,0,0,1882,47,8,93,87,271
29189218016,2048,888,548,612,0,0,1472,74,30,55,169,248
29189218102,2133,1115,461,557,0,0,1757,37,16,28,66,229
29189218104,1045,268,629,148,0,0,839,33,22,10,18,123
29189218105,2359,1099,463,797,0,0,1876,55,17,45,73,293
29189218201,2501,1214,1192,95,0,0,2078,43,41,26,37,276
29189218300,3236,1202,1882,152,0,0,2630,57,97,41,46,365
29189218401,3303,1915,1177,211,0,0,2722,60,55,32,43,391
29189218402,3870,2126,1510,234,0,0,3138,56,86,42,51,497
29189218500,3880,2082,1608,190,0,0,3175,64,50,47,57,487
29189218600,2144,834,1221,89,0,0,1493,33,374,28,18,198
29189218800,4729,2810,1663,256,0,0,3948,82,96,41,49,513
29189218901,2504,353,2091,60,0,0,1293,45,921,21,32,192
29189218902,2272,540,1619,113,0,0,1472,62,457,25,31,225
29189219100,3032,1602,1242,188,0,0,2483,76,37,34,45,357
29189219200,2019,1084,849,86,0,0,1631,34,57,23,19,255
29189219300,1632,863,679,90,0,0,1272,32,72,19,26,211
29189219400,4863,2782,1782,299,0,0,3983,68,62,53,47,650
29189219501,3313,1284,1776,253,0,0,2725,70,55,48,58,357
29189219502,1861,801,973,87,0,0,1537,44,24,19,24,213
29189219601,3007,992,1884,131,0,0,2453,55,47,42,61,349
29189219602,1929,432,1438,59,0,0,1554,58,45,23,37,212
29189219700,3921,657,3180,84,0,0,3030,98,77,64,161,491
29189219801,2585,689,1812,84,0,0,1941,63,37,50,126,368
29189219802,2450,504,1880,66,0,0,1895,52,57,44,80,322
29189219900,3767,664,3065,38,0,0,2607,68,66,224,319,483
29189220001,3370,575,2714,81,0,0,2475,86,48,77,229,455
29189220002,2117,343,1712,62,0,0,1576,43,46,39,103,310
29189220101,2021,236,1769,16,0,0,1509,70,26,27,128,261
29189220102,2361,292,2061,8,0,0,1541,55,27,124,318,296
29189220200,3034,250,2774,10,0,0,2351,110,40,27,99,407
29189220300,910,88,814,8,0,0,682,22,54,5,39,108
29189220441,4324,1350,2870,104,0,0,3369,87,77,50,146,595
29189220442,3286,846,2372,68,0,0,2603,69,49,29,145,391
29189220443,2837,831,1936,70,0,0,2288,58,56,44,65,326
29189220445,3865,2373,1347,145,0,0,3126,44,78,41,105,471
29189220446,3507,1640,1758,109,0,0,2820,47,81,21,90,448
29189220447,2211,900,1158,153,0,0,1638,53,38,36,127,319
29189220448,3577,1408,2067,102,0,0,2674,96,57,78,206,466
29189220449,3957,2101,1675,181,0,0,3128,94,89,47,127,472
29189220450,2338,892,1390,56,0,0,1823,53,29,23,91,319
29189220451,3127,1581,1464,82,0,0,2497,57,50,48,89,386
29189220452,2743,1585,1015,143,0,0,2144,41,43,39,103,373
29189220501,4315,714,3549,52,0,0,3111,126,78,99,340,561
29189220503,1851,381,1436,34,0,0,1383,54,25,26,93,270
29189220504,2312,410,1861,41,0,0,1732,54,97,66,99,264
29189220601,4833,1555,3153,125,0,0,3653,112,76,126,249,617
29189220602,3892,862,2990,40,0,0,2803,103,46,77,321,542
29189220701,2182,580,1533,69,0,0,1711,50,37,35,74,275
29189220702,2792,710,2016,66,0,0,2143,67,40,51,85,406
29189220703,2100,589,1458,53,0,0,1607,47,40,33,94,279
29189220801,4021,1536,2303,182,0,0,3228,73,92,62,96,470
29189220802,3677,1182,2381,114,0,0,2974,61,64,50,76,452
29189220803,3957,2162,1581,214,0,0,3128,70,60,60,97,542
29189221000,2268,415,1808,45,0,0,1493,49,427,30,63,206
29189221100,1456,838,552,66,0,0,1226,19,13,36,16,146
29189221201,2958,1952,910,96,0,0,2410,34,28,87,65,334
29189221202,4708,2377,2178,153,0,0,3633,91,72,93,183,636
29189221332,3461,1521,1789,151,0,0,2567,73,49,72,212,488
29189221335,4571,2583,1742,246,0,0,3589,77,72,62,136,635
29189221336,2834,857,1885,92,0,0,2216,71,54,55,104,334
29189221337,2705,882,1770,53,0,0,2097,56,37,39,123,353
29189221338,1771,582,1146,43,0,0,1388,39,54,20,57,213
29189221339,3003,1401,1473,129,0,0,2354,71,56,41,84,397
29189221421,5610,4200,825,585,0,0,4552,119,16,137,111,675
