GEOID20,total_reg,party_dem,party_rep,party_npp,party_lib,party_grn,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk
22005030104,1905,521,837,528,18,1,0,0,1352,71,260,21,19,182
22005030105,3748,862,1757,1091,38,0,0,0,2712,175,416,27,34,384
22005030106,1644,437,718,474,11,4,0,0,1300,100,18,12,18,196
22005030107,2182,657,861,655,8,1,0,0,1766,89,14,3,35,275
22005030207,4162,996,2072,1064,27,3,0,0,2747,211,668,128,73,335
22005030208,2411,459,1274,648,27,3,0,0,1859,114,187,26,24,201
22005030209,1608,355,730,513,10,0,0,0,1165,72,143,15,25,188
22005030210,4597,1121,2194,1244,35,3,0,0,3048,226,835,55,55,378
22005030211,4246,1037,1916,1258,32,3,0,0,3031,259,507,32,54,363
22005030212,4076,1223,1713,1095,41,4,0,0,2553,209,905,49,59,301
22005030213,2949,755,1393,777,22,2,0,0,1902,168,491,42,30,316
22005030214,3031,944,1186,869,30,2,0,0,1788,224,711,26,26,256
22005030215,3137,921,1284,911,21,0,0,0,2178,186,378,25,34,336
22005030301,3270,790,1625,830,24,1,0,0,2127,157,540,65,48,333
22005030302,3742,1502,1403,818,16,3,0,0,1815,134,1491,26,20,256
22005030303,2257,852,747,636,20,2,0,0,1109,120,831,14,29,154
22005030304,1516,576,536,395,8,1,0,0,739,60,542,24,21,130
22005030403,1561,557,543,453,6,2,0,0,940,114,367,4,21,115
22005030404,2571,975,848,734,11,3,0,0,1316,150,855,24,16,210
22005030405,2812,1565,506,726,11,4,0,0,951,192,1508,11,19,131
22005030406,2023,1226,286,498,13,0,0,0,493,88,1356,16,9,61
22005030501,2208,616,990,595,7,0,0,0,1531,111,288,24,20,234
22005030502,1700,434,754,492,18,2,0,0,1341,88,15,7,19,230
22005030503,2085,508,969,589,19,0,0,0,1771,71,20,7,17,199
22005030600,3277,1254,1124,870,27,2,0,0,1956,146,859,23,26,267
22005030900,2628,1786,352,484,5,1,0,0,554,127,1791,10,12,134
22005031001,1430,896,301,229,3,1,0,0,513,50,761,3,11,92
22005031002,2504,1885,216,401,2,0,0,0,413,56,1949,5,12,69
22059970100,2416,563,1261,589,3,0,0,0,2164,27,47,16,37,125
22059970200,3264,989,1567,694,13,1,0,0,2474,25,562,14,39,150
22059970300,3062,620,1863,573,6,0,0,0,2776,25,45,14,22,180
22083970100,2349,1296,559,492,2,0,0,0,843,37,1405,9,10,45
22083970200,1494,580,597,315,1,1,0,0,888,19,516,0,5,66
22083970300,2053,496,1109,441,7,0,0,0,1655,49,241,5,4,99
22083970400,1934,387,1114,425,6,2,0,0,1655,28,128,4,6,113
22083970500,3157,1749,641,757,6,4,0,0,924,30,2118,12,16,57
22083970600,2700,743,1269,681,6,1,0,0,2034,46,488,7,10,115
22021000100,1707,447,859,398,3,0,0,0,1435,47,125,6,5,89
22021000200,1757,638,725,390,3,1,0,0,1202,34,429,3,10,79
22021000300,2640,777,1219,640,4,0,0,0,2149,54,290,7,13,127
22041950100,2589,657,1441,484,7,0,0,0,2146,27,292,8,10,106
22041950200,2790,963,1284,535,6,2,0,0,1938,20,718,7,12,95
22041950300,3188,1852,611,717,8,0,0,0,962,24,2126,9,8,59
22041950400,1912,620,925,362,5,0,0,0,1590,17,246,3,4,52
22041950500,1206,330,603,270,3,0,0,0,1050,15,86,0,3,52
22041950600,1356,648,451,256,1,0,0,0,771,10,536,0,2,37
22067950100,1164,450,444,268,1,1,0,0,750,12,354,6,2,40
22067950200,3652,1112,1706,828,4,2,0,0,2689,37,746,21,12,147
22067950300,1873,559,936,369,8,1,0,0,1322,26,438,12,3,72
22067950400,1876,1286,151,439,0,0,0,0,169,2,1687,1,0,17
22067950500,2363,1350,452,557,4,0,0,0,758,12,1534,9,5,45
22067950600,1965,813,734,415,3,0,0,0,1133,9,756,5,4,58
22067950700,2018,854,737,420,5,2,0,0,1168,13,729,4,7,97
22067950800,2420,1755,153,508,3,1,0,0,180,5,2210,4,2,19
22047952600,1964,1409,277,272,5,1,0,0,551,23,1282,5,9,94
22047952701,2044,788,726,526,4,0,0,0,1354,85,304,2,19,280
22047952702,2269,1312,482,468,7,0,0,0,944,94,1069,11,11,140
22047952901,1894,918,575,394,7,0,0,0,1306,109,333,12,10,124
22047952902,1858,1385,214,258,1,0,0,0,330,41,1409,2,8,68
22047953000,1751,961,410,378,2,0,0,0,956,108,583,7,8,89
22047953101,3802,2537,630,629,6,0,0,0,1271,100,2227,21,23,160
22047953102,1545,1072,214,257,2,0,0,0,411,62,1015,3,7,47
22047953200,3460,1872,805,770,10,3,0,0,1278,103,1823,17,22,217
22039950101,1820,602,854,358,6,0,0,0,1439,54,128,9,24,166
22039950102,2028,652,964,409,2,1,0,0,1701,71,76,5,27,148
22039950200,1026,390,410,224,2,0,0,0,886,23,39,1,4,73
22039950301,682,270,283,129,0,0,0,0,467,20,118,2,2,73
22039950302,1864,671,695,488,9,1,0,0,1282,105,271,13,15,178
22039950401,2041,1140,397,493,9,2,0,0,946,45,940,13,7,90
22039950402,1970,675,869,422,4,0,0,0,1523,74,190,13,15,155
22039950500,2097,1344,376,372,4,1,0,0,595,42,1362,0,13,85
22039950600,2102,1440,271,389,2,0,0,0,622,30,1375,1,9,65
22039950700,2552,1027,1115,405,5,0,0,0,1819,119,336,9,29,240
22039950800,2492,1342,706,436,6,2,0,0,1311,72,929,13,11,156
22121020100,3046,1888,534,616,8,0,0,0,978,46,1879,6,18,119
22121020200,1537,870,235,426,6,0,0,0,578,31,837,10,8,73
22121020301,2113,977,619,507,9,1,0,0,1101,35,710,7,24,236
22121020302,2184,975,666,535,7,1,0,0,1183,53,732,21,10,185
22121020401,3974,1943,1130,888,11,2,0,0,1766,139,1719,16,16,318
22121020402,4057,1479,1587,969,20,2,0,0,2513,169,919,19,27,410
22109000103,2155,637,818,690,9,1,0,0,1302,97,460,9,58,229
22109000104,1144,443,337,356,7,1,0,0,588,58,368,5,24,101
22109000105,592,210,198,182,2,0,0,0,315,17,214,0,14,32
22109000106,2005,765,640,588,10,2,0,0,922,53,795,11,64,160
22109000201,1657,474,650,529,3,1,0,0,1109,62,272,7,59,148
22109000203,2732,671,1178,853,28,2,0,0,1884,126,311,24,103,284
22109000204,1279,303,582,386,8,0,0,0,872,71,132,6,58,140
22109000300,2071,813,627,614,14,3,0,0,1079,74,673,7,70,168
22109000401,2448,715,1024,698,10,1,0,0,1614,91,386,21,83,253
22109000402,2301,520,1049,710,20,2,0,0,1646,113,218,15,79,230
22109000501,1616,773,406,432,3,2,0,0,654,43,768,2,51,98
22109000502,1842,424,838,563,15,2,0,0,1284,78,177,9,64,230
22109000601,1292,330,446,504,8,4,0,0,873,61,142,10,58,148
22109000602,1709,760,428,515,3,3,0,0,684,82,698,57,60,128
22109000701,1233,465,332,426,9,1,0,0,687,62,319,5,69,91
22109000702,1688,1014,201,468,4,1,0,0,276,19,1305,6,31,51
22109000800,3091,1034,1032,1010,15,0,0,0,1858,140,597,29,207,260
22109000901,1682,585,657,434,6,0,0,0,912,58,522,12,45,133
22109000902,1143,477,316,337,13,0,0,0,525,42,468,2,25,81
22109001001,1269,208,687,357,16,1,0,0,950,43,13,10,77,176
22109001002,2871,595,1502,760,13,1,0,0,2171,127,77,9,136,351
22109001100,1618,402,641,566,7,2,0,0,1056,60,15,2,292,193
22109001201,1325,492,456,370,6,1,0,0,878,47,238,5,51,106
22109001202,2010,610,722,671,5,2,0,0,1565,83,11,20,92,239
22109001301,979,347,217,412,3,0,0,0,409,42,264,8,192,64
22109001302,662,255,189,217,1,0,0,0,339,41,90,6,133,53
22109001303,1466,447,499,511,8,1,0,0,715,61,230,21,310,129
22109001400,2020,718,740,556,4,2,0,0,1238,31,424,9,122,196
22109001501,1511,284,864,357,5,1,0,0,1069,73,136,17,51,165
22109001502,3255,594,1777,859,23,2,0,0,2526,127,162,20,101,319
22109001600,1823,836,486,495,3,3,0,0,889,42,729,5,41,117
22109001701,1524,327,867,321,9,0,0,0,1055,54,216,8,29,162
22109001702,2923,518,1739,646,19,1,0,0,2093,141,244,33,79,333
22109001703,3539,613,2106,800,20,0,0,0,2633,136,229,72,90,379
22109990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22095070100,1817,803,614,393,7,0,0,0,976,104,574,7,8,148
22095070200,4514,3125,358,1015,14,2,0,0,408,242,3770,15,23,56
22095070300,3913,1936,875,1084,17,1,0,0,1619,302,1675,24,23,270
22095070400,2824,1261,826,727,9,1,0,0,1276,171,1061,52,34,230
22095070500,3895,2450,428,1010,7,0,0,0,748,205,2770,3,19,150
22095070600,1718,1088,280,342,7,1,0,0,570,44,948,4,11,141
22095070700,2444,1327,578,534,4,1,0,0,1278,65,828,4,15,254
22095070800,1563,1232,51,276,3,1,0,0,76,5,1452,2,1,27
22095070900,1743,1087,250,404,2,0,0,0,437,59,1135,7,5,100
22095071000,1777,963,367,444,2,1,0,0,761,81,762,4,13,156
22095071100,2537,2159,108,267,3,0,0,0,188,15,2294,1,3,36
22085000100,1842,637,768,430,6,1,0,0,1240,51,257,3,125,166
22085000201,1067,332,455,280,0,0,0,0,706,32,36,4,173,116
22085000202,1389,463,592,328,5,1,0,0,892,41,20,1,225,210
22085000300,1126,679,228,217,2,0,0,0,317,47,441,2,191,128
22085000400,2917,806,1443,657,10,1,0,0,2148,84,310,6,162,207
22085000500,1615,756,447,405,6,1,0,0,725,29,763,11,32,55
22085000600,2482,664,1257,552,8,1,0,0,1900,47,338,6,51,140
22085000701,910,189,498,219,3,1,0,0,817,22,3,2,14,52
22085000702,1011,188,588,233,2,0,0,0,848,20,8,9,35,91
22051020204,2274,488,1202,574,9,1,0,0,1549,177,19,130,68,331
22051020205,1174,588,174,397,12,3,0,0,323,209,530,20,26,66
22051020206,2721,738,1244,723,15,1,0,0,1762,289,172,101,106,291
22051020304,3176,685,1651,818,19,3,0,0,2191,306,50,115,121,393
22051020305,2919,722,1419,757,18,3,0,0,1840,299,87,130,180,383
22051020400,2436,530,1338,553,12,3,0,0,1775,232,34,63,51,281
22051020502,2964,1077,827,1043,15,2,0,0,1193,859,549,65,92,206
22051020505,1267,940,50,274,2,1,0,0,43,56,1155,1,0,12
22051020506,2325,704,911,699,10,1,0,0,1165,517,229,93,120,201
22051020507,2620,834,893,879,9,5,0,0,1329,611,313,53,83,231
22051020511,2281,717,815,730,16,3,0,0,1111,377,377,85,146,185
22051020512,1768,484,772,501,8,3,0,0,889,310,214,76,122,157
22051020513,2458,818,874,741,24,1,0,0,1237,364,426,78,158,195
22051020514,2935,531,1723,673,8,0,0,0,2026,301,41,112,125,330
22051020515,1919,673,659,574,11,2,0,0,894,458,329,34,35,169
22051020516,2107,974,386,732,12,3,0,0,633,593,724,27,30,100
22051020517,2991,755,1402,817,15,2,0,0,1727,374,317,120,118,335
22051020518,2143,686,739,701,17,0,0,0,999,516,411,31,70,116
22051020519,2349,756,785,798,9,1,0,0,1097,530,395,86,71,170
22051020600,1769,1082,139,541,6,1,0,0,193,182,1362,1,8,23
22051021000,1356,590,343,412,9,2,0,0,615,165,421,12,25,118
22051021100,1222,407,405,399,10,1,0,0,736,183,146,19,18,120
22051021200,1186,430,374,375,7,0,0,0,580,217,196,34,25,134
22051021300,1904,442,867,582,13,0,0,0,1247,249,57,47,47,257
22051021400,1473,365,659,438,11,0,0,0,974,234,61,24,37,143
22051021500,1013,421,211,371,8,2,0,0,377,150,370,10,44,62
22051021601,1119,343,362,405,8,1,0,0,587,206,170,23,31,102
22051021602,1081,276,485,314,5,1,0,0,759,148,19,27,11,117
22051022601,2324,404,1392,510,15,3,0,0,1776,135,15,25,56,317
22051023003,2055,544,922,570,19,0,0,0,1503,235,38,25,32,222
22051023004,3396,858,1712,805,18,3,0,0,2487,313,109,47,49,391
22051023300,1174,303,470,390,10,1,0,0,815,153,29,12,37,128
22051023400,2289,577,1015,675,20,2,0,0,1641,309,47,29,37,226
22051023500,3012,817,1299,860,33,3,0,0,2093,368,108,49,61,333
22051023600,3022,1013,996,987,22,4,0,0,1750,431,454,40,64,283
22051023700,1559,1198,36,323,2,0,0,0,25,18,1505,0,3,8
22051023800,2365,1020,696,634,15,0,0,0,1135,152,855,12,19,192
22051023901,1960,392,1052,501,14,1,0,0,1494,128,104,18,22,194
22051023902,1919,426,993,480,17,3,0,0,1418,144,77,22,23,235
22051023903,1843,381,972,476,13,1,0,0,1438,130,43,13,18,201
22051023904,1989,512,930,529,15,3,0,0,1411,190,146,9,32,201
22051024001,2050,432,1031,567,19,1,0,0,1567,122,54,7,34,266
22051024002,2486,557,1280,632,14,3,0,0,1884,173,74,26,34,295
22051024100,2218,608,915,674,18,3,0,0,1608,169,165,17,36,223
22051024202,1940,839,486,601,12,2,0,0,886,148,644,47,39,176
22051024300,1838,512,697,605,22,2,0,0,1347,151,126,10,24,180
22051024400,1818,702,504,593,12,7,0,0,1109,136,365,15,26,167
22051024500,1115,399,331,372,9,4,0,0,705,102,140,12,20,136
22051024601,914,604,79,225,5,1,0,0,128,43,707,4,6,26
22051024700,881,384,223,268,6,0,0,0,513,78,195,3,6,86
22051024801,2268,410,1253,581,24,0,0,0,1728,136,23,26,50,305
22051024900,893,391,205,288,7,2,0,0,458,94,216,10,20,95
22051025002,1666,718,391,551,4,2,0,0,676,253,523,58,29,127
22051025003,2076,775,672,618,7,4,0,0,998,320,454,64,71,169
22051025004,1506,790,227,480,9,0,0,0,390,125,840,54,23,74
22051025005,2374,1308,324,730,9,3,0,0,438,185,1404,211,61,75
22051025102,2680,946,913,806,13,2,0,0,1279,193,680,167,134,227
22051025103,2324,1148,459,707,9,1,0,0,724,214,1032,158,78,118
22051025104,1722,846,313,556,6,1,0,0,453,220,811,68,97,73
22051025201,1016,498,189,326,3,0,0,0,331,125,500,18,10,32
22051025202,2819,1237,635,934,10,3,0,0,1052,429,1038,64,64,172
22051025300,1371,438,543,378,12,0,0,0,857,145,199,32,20,118
22051025400,1965,885,445,621,12,2,0,0,834,219,684,49,34,145
22051025500,1228,683,155,385,5,0,0,0,291,131,712,39,7,48
22051025600,894,368,275,248,3,0,0,0,488,68,198,25,11,104
22051025700,946,669,59,213,4,1,0,0,84,16,825,4,1,16
22051025800,1222,658,222,336,5,1,0,0,500,42,578,4,22,76
22051025900,1672,648,515,484,20,5,0,0,934,109,422,14,37,156
22051026000,1094,452,272,362,8,0,0,0,603,121,228,19,15,108
22051026100,2207,1222,280,694,10,1,0,0,428,248,1305,117,25,84
22051026200,981,748,29,203,1,0,0,0,18,10,946,2,5,0
22051026300,1445,509,463,458,13,2,0,0,977,123,149,26,20,150
22051026400,1107,345,379,378,3,2,0,0,728,102,98,60,11,108
22051026500,1217,460,423,323,8,3,0,0,760,134,165,18,20,120
22051026600,1130,363,356,402,8,1,0,0,779,94,116,14,27,100
22051026700,1065,450,292,312,11,0,0,0,543,63,332,34,18,75
22051026800,1715,1210,122,380,2,1,0,0,181,44,1425,17,11,37
22051026900,2467,1896,71,497,2,1,0,0,56,12,2380,2,6,11
22051027000,3632,1829,653,1129,18,3,0,0,1218,186,1617,399,44,168
22051027100,1896,753,504,631,7,1,0,0,1125,147,396,17,30,181
22051027200,3199,1314,754,1118,10,3,0,0,1759,283,781,19,65,292
22051027501,3919,1944,740,1215,17,3,0,0,1472,317,1825,66,37,202
22051027502,2659,2056,63,536,4,0,0,0,16,19,2617,0,1,6
22051027601,2874,1252,581,1025,14,2,0,0,1120,284,981,286,30,173
22051027602,1921,1213,156,548,4,0,0,0,220,166,1417,65,16,37
22051027701,4061,3015,100,938,5,3,0,0,89,44,3883,27,8,10
22051027703,2276,1160,326,780,7,3,0,0,595,178,1267,120,18,98
22051027803,1729,1006,180,536,7,0,0,0,305,181,1111,61,29,42
22051027806,4495,1626,1343,1503,22,1,0,0,2429,449,966,188,78,385
22051027810,2861,1952,213,689,6,1,0,0,240,156,2284,136,14,31
22051027811,2256,1584,129,539,2,2,0,0,171,86,1928,36,7,28
22051027812,2633,1880,117,627,5,4,0,0,119,93,2353,35,9,24
22051027813,2572,1329,508,719,13,3,0,0,684,175,1243,191,166,113
22051027814,2601,1320,572,702,4,3,0,0,738,168,1220,237,129,109
22051027815,1086,726,69,287,2,2,0,0,77,34,907,45,7,16
22051027816,3912,2077,699,1124,9,3,0,0,1018,325,1925,375,126,143
22051027817,3801,1401,1129,1248,19,4,0,0,1829,404,980,171,64,353
22051027818,2451,944,841,658,7,1,0,0,1042,188,693,337,50,141
22051027819,1142,491,279,366,4,2,0,0,508,92,417,13,27,85
22051027820,3298,1365,851,1063,15,4,0,0,1594,361,985,62,55,241
22051027903,814,261,326,224,3,0,0,0,627,34,5,2,21,125
22051027904,2816,834,1158,814,8,2,0,0,1991,235,67,19,77,427
22051028000,3328,1038,1237,1035,17,1,0,0,1927,293,656,99,61,292
22051028200,2669,1146,639,865,17,2,0,0,1288,256,873,31,34,187
22051028300,2033,1384,171,476,1,1,0,0,284,78,1614,4,9,44
22051028400,4066,1052,1944,1040,28,2,0,0,3005,366,60,35,87,513
22051028500,2840,761,1295,760,19,5,0,0,2053,253,74,53,59,348
22051028600,1950,468,912,553,13,4,0,0,1413,172,36,40,40,249
22051028700,1631,538,486,589,17,1,0,0,921,186,237,35,54,198
22051028800,1965,831,496,618,17,3,0,0,834,176,670,45,53,187
22051028900,2637,751,1106,744,35,1,0,0,1822,214,238,17,55,291
22051029000,1850,527,681,623,16,3,0,0,1274,202,107,34,28,205
22051029100,2223,585,878,737,20,3,0,0,1561,277,99,25,45,216
22051029200,2678,596,1354,706,20,2,0,0,2057,206,22,23,25,345
22051029300,3240,820,1568,830,19,3,0,0,2477,184,66,34,51,428
22051029400,2794,620,1441,710,21,2,0,0,2127,188,16,51,51,361
22051029500,2932,686,1464,742,38,2,0,0,2248,195,27,56,45,361
22051029600,1898,855,348,678,14,3,0,0,639,243,830,26,30,130
22051029700,1104,408,278,411,7,0,0,0,481,179,244,30,46,124
22051029800,1466,478,492,485,11,0,0,0,772,239,239,48,34,134
22051029900,1690,711,363,601,13,2,0,0,697,247,557,22,33,134
22051030000,1462,387,573,480,17,5,0,0,1063,127,56,14,18,184
22051030100,2993,794,1343,830,20,6,0,0,1996,371,136,114,91,285
22051030200,2654,741,1082,814,12,5,0,0,1671,372,188,86,74,263
22051030300,1711,538,653,506,11,3,0,0,1050,169,230,41,47,174
22051980000,20,10,2,8,0,0,0,0,1,7,11,0,0,1
22051990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22051990100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22027950100,2168,759,967,438,4,0,0,0,1360,7,726,0,9,66
22027950201,509,257,144,105,3,0,0,0,212,9,259,5,1,23
22027950202,704,237,310,156,0,1,0,0,485,6,183,0,5,25
22027950300,1440,740,365,335,0,0,0,0,592,1,801,5,7,34
22027950400,1957,1106,370,478,2,1,0,0,587,12,1312,3,3,40
22027950500,1772,658,708,403,3,0,0,0,1080,14,607,13,8,50
22087030103,2887,1350,625,889,20,3,0,0,1394,393,700,22,48,330
22087030104,1356,498,437,408,12,1,0,0,762,330,26,3,28,207
22087030105,262,150,59,52,1,0,0,0,118,67,51,0,1,25
22087030203,1747,622,463,643,16,3,0,0,1140,195,149,12,32,219
22087030204,2744,1771,267,701,5,0,0,0,586,166,1837,19,38,98
22087030206,1311,416,422,461,12,0,0,0,787,134,166,40,33,151
22087030207,2058,745,612,690,9,2,0,0,1280,208,280,41,63,186
22087030208,1977,615,661,687,13,1,0,0,1205,247,219,42,20,244
22087030209,2099,727,729,635,8,0,0,0,1301,259,248,14,21,256
22087030300,963,384,253,320,6,0,0,0,623,91,110,12,19,108
22087030400,869,310,234,313,9,3,0,0,596,85,45,2,13,128
22087030500,1137,447,312,368,8,2,0,0,666,140,148,19,39,125
22087030601,708,325,152,224,5,2,0,0,269,63,237,64,15,60
22087030602,1577,583,421,557,11,5,0,0,927,163,269,20,26,172
22087030603,617,356,46,212,2,1,0,0,96,52,426,7,14,22
22087030700,945,305,269,364,7,0,0,0,623,109,58,9,24,122
22087030800,2146,821,536,768,18,3,0,0,1196,174,485,22,43,226
22087990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22071000100,1745,914,256,554,17,4,0,0,1088,90,332,17,26,192
22071000200,784,539,37,206,2,0,0,0,185,22,534,5,9,29
22071000300,797,584,16,191,4,2,0,0,82,7,686,1,5,16
22071000400,1543,1133,64,338,7,1,0,0,260,35,1207,5,9,27
22071000601,570,447,10,113,0,0,0,0,6,0,559,0,3,2
22071000602,1718,1249,63,398,5,3,0,0,141,36,1513,1,11,16
22071000603,605,426,24,153,2,0,0,0,11,54,522,14,1,3
22071000604,2449,1766,160,518,5,0,0,0,216,102,2063,22,7,39
22071000605,1261,874,68,315,3,1,0,0,160,52,1019,3,6,21
22071000606,2975,1938,391,633,8,5,0,0,704,186,1887,42,35,121
22071000607,3074,1698,546,797,28,5,0,0,1135,167,1494,44,32,202
22071000611,2590,1988,112,489,1,0,0,0,36,13,2391,141,2,7
22071000612,1311,577,382,344,7,1,0,0,514,82,426,118,42,129
22071000615,1549,951,161,430,6,1,0,0,325,66,1051,41,15,51
22071000616,2572,1567,358,637,8,2,0,0,655,120,1558,71,28,140
22071000617,1394,1006,47,340,0,1,0,0,73,26,1274,9,6,6
22071000618,2570,1485,446,626,11,2,0,0,709,110,1477,116,33,125
22071000619,1246,904,50,289,1,2,0,0,82,42,1089,17,3,13
22071000620,901,617,74,204,4,2,0,0,122,17,726,5,3,28
22071000701,694,532,9,149,3,1,0,0,51,8,626,3,2,4
22071000702,1080,754,56,260,5,5,0,0,260,37,732,6,6,39
22071000800,1115,826,17,266,4,2,0,0,191,16,877,4,2,25
22071000901,660,498,20,139,2,1,0,0,28,6,617,1,3,5
22071000902,477,376,11,90,0,0,0,0,16,2,456,0,3,0
22071000903,587,469,8,110,0,0,0,0,6,0,576,0,1,4
22071000904,721,562,11,145,3,0,0,0,18,2,697,0,2,2
22071001100,1420,940,50,417,5,8,0,0,680,70,508,17,23,122
22071001200,1356,860,69,407,13,7,0,0,871,81,185,26,23,170
22071001301,1479,1074,51,340,9,5,0,0,523,36,799,3,17,101
22071001302,1057,772,28,250,3,4,0,0,191,27,793,4,15,27
22071001401,1187,930,21,230,3,3,0,0,54,5,1113,1,4,10
22071001402,1418,1080,22,309,4,3,0,0,153,25,1187,3,14,36
22071001500,717,515,18,181,1,2,0,0,179,15,477,8,6,32
22071001600,19,16,1,2,0,0,0,0,1,0,18,0,0,0
22071001701,1601,1268,38,292,1,2,0,0,39,14,1534,3,3,8
22071001702,2130,1610,135,379,5,1,0,0,213,28,1841,14,6,28
22071001720,2647,2071,58,511,6,1,0,0,52,20,2546,7,9,13
22071001723,3390,2736,74,575,2,3,0,0,70,38,3233,33,6,10
22071001724,3039,2442,51,541,4,1,0,0,108,24,2858,8,11,30
22071001736,1312,1031,27,248,5,1,0,0,26,11,1267,1,4,3
22071001737,1810,1399,51,357,3,0,0,0,75,26,1681,3,3,22
22071001739,1267,1080,21,164,1,1,0,0,8,7,1237,8,2,5
22071001740,2817,2265,60,488,2,2,0,0,27,15,2724,33,7,11
22071001741,955,579,89,286,0,1,0,0,18,6,676,247,2,6
22071001743,1183,914,31,235,2,1,0,0,24,12,1124,1,16,6
22071001744,2133,1671,44,413,1,4,0,0,20,16,2071,15,8,3
22071001745,2330,1901,41,382,3,3,0,0,38,14,2247,13,5,13
22071001746,2920,2303,49,557,6,5,0,0,55,27,2821,1,5,11
22071001747,2814,2162,146,502,2,2,0,0,39,21,2378,353,13,10
22071001748,2837,2223,99,509,4,2,0,0,78,12,2588,136,6,17
22071001749,1330,552,200,574,3,1,0,0,23,32,564,703,4,4
22071001750,1421,547,265,603,3,3,0,0,21,33,536,817,1,13
22071001751,391,244,22,122,3,0,0,0,52,13,279,30,3,14
22071001752,1660,1296,23,337,2,2,0,0,26,17,1604,6,4,3
22071001753,1452,1176,22,254,0,0,0,0,8,17,1420,0,3,4
22071001754,2005,1605,37,356,5,2,0,0,62,21,1902,8,2,10
22071001755,2294,1845,47,398,4,0,0,0,54,13,2207,3,9,8
22071001756,717,570,10,135,2,0,0,0,7,5,701,1,2,1
22071001757,707,582,12,111,0,2,0,0,5,11,690,0,0,1
22071001758,1335,769,227,337,2,0,0,0,367,42,770,61,8,87
